DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
227150,227150,0.500000,MiniPAT,00:00:00 09-Jun-2023,,,,30.000000,0.500000,TAD,74.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 10-Jun-2023,,,,26.500000,0.250000,MixLayer,72.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 11-Jun-2023,,,,17.000000,0.250000,MixLayer,66.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 12-Jun-2023,,,,20.000000,0.500000,TAD,74.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 13-Jun-2023,,,,22.000000,0.250000,MixLayer,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 14-Jun-2023,,,,18.500000,0.250000,MixLayer,68.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 15-Jun-2023,,,,20.500000,0.250000,MixLayer,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 16-Jun-2023,,,,29.500000,0.250000,MixLayer,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 17-Jun-2023,,,,30.000000,0.500000,TAD,72.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 18-Jun-2023,,,,24.000000,0.250000,MixLayer,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 19-Jun-2023,,,,32.000000,4.000000,PDT,80.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 20-Jun-2023,,,,31.500000,0.250000,MixLayer,72.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 21-Jun-2023,,,,30.000000,0.500000,TAD,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 22-Jun-2023,,,,30.000000,0.500000,TAD,76.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 23-Jun-2023,,,,30.000000,0.500000,TAD,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 24-Jun-2023,,,,23.000000,0.250000,MixLayer,80.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 25-Jun-2023,,,,19.000000,0.250000,MixLayer,80.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 26-Jun-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 27-Jun-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 28-Jun-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 29-Jun-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 30-Jun-2023,,,,1.000000,0.250000,MixLayer,82.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 01-Jul-2023,,,,17.000000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 02-Jul-2023,,,,18.000000,0.250000,MixLayer,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 03-Jul-2023,,,,10.000000,0.250000,MixLayer,48.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 04-Jul-2023,,,,30.000000,0.500000,TAD,56.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 05-Jul-2023,,,,30.500000,0.250000,MixLayer,58.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 06-Jul-2023,,,,23.500000,0.250000,MixLayer,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 07-Jul-2023,,,,28.500000,0.250000,MixLayer,70.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 08-Jul-2023,,,,36.500000,0.250000,MixLayer,68.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 09-Jul-2023,,,,30.000000,0.500000,TAD,76.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 10-Jul-2023,,,,30.000000,0.500000,TAD,64.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 11-Jul-2023,,,,30.000000,0.500000,TAD,64.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 12-Jul-2023,,,,30.000000,0.500000,TAD,72.000000,4.000000,PDT
227150,227150,0.500000,MiniPAT,00:00:00 13-Jul-2023,,,,29.500000,0.250000,MixLayer,66.500000,0.250000,MixLayer
227150,227150,0.500000,MiniPAT,00:00:00 14-Jul-2023,,,,30.000000,0.500000,TAD,74.500000,0.250000,MixLayer
