"","Date","Ptt","Latitude","Longitude","day.at.liberty","month","DistToShelf","DistToShore"
"307",2023-10-08,227150,-32.0375,159.43125,307,"Oct",22.6803585642125,59.0691526779536
"308",2023-10-09,227150,-32.05,159.46875,308,"Oct",25.7839959578398,62.2682593011562
"309",2023-10-10,227150,-32.05,159.465,309,"Oct",25.5782086031355,62.0564922603248
"310",2023-10-11,227150,-32.0583333333333,159.4,310,"Oct",23.3403616801614,59.3943272355972
"311",2023-10-12,227150,-32.05,159.341666666667,311,"Oct",20.2865710447649,55.9069831106835
"312",2023-10-13,227150,-32.04375,159.30625,312,"Oct",18.8350955544647,53.8426158918132
"313",2023-10-14,227150,-32.025,159.275,313,"Oct",16.3243693767338,50.7755938387249
"314",2023-10-15,227150,-32,159.26875,314,"Oct",13.51356451898,47.985904933087
"315",2023-10-16,227150,-32,159.20625,315,"Oct",13.9820753035677,46.0513583834103
"316",2023-10-17,227150,-32,159.1625,316,"Oct",15.5191954408471,45.1117404618812
"317",2023-10-18,227150,-32,159.125,317,"Oct",17.4966573207417,44.5978768502916
"318",2023-10-19,227150,-32,159.09375,318,"Oct",19.4356732624543,44.3826706288554
"319",2023-10-20,227150,-32.01875,159.0625,319,"Oct",22.996623748998,46.4426510276284
"320",2023-10-21,227150,-32.025,159.05,320,"Oct",24.3300111282847,47.1805188442596
"321",2023-10-22,227150,-32.0583333333333,159.05,321,"Oct",26.9938994138961,50.8723604702353
"322",2023-10-23,227150,-32.08125,159.01875,322,"Oct",30.8535381714558,53.6244987152671
"323",2023-10-24,227150,-32.1125,158.925,323,"Oct",39.5893027618902,58.5740329969281
"324",2023-10-25,227150,-32.175,158.7375,324,"Oct",57.607849831098,71.3111633204797
"325",2023-10-26,227150,-32.25,158.53125,325,"Oct",77.0080323891811,88.5456957858889
"326",2023-10-27,227150,-32.2,158.7,326,"Oct",62.1009814712307,75.4015499070915
"327",2023-10-28,227150,-32.13,158.89,327,"Oct",43.3531893433159,61.321351021446
"328",2023-10-29,227150,-32.0625,159.025,328,"Oct",28.9317006558553,51.4981975183774
"329",2023-10-30,227150,-32.0416666666667,159.15,329,"Oct",20.166717485167,49.4775353892468
"330",2023-10-31,227150,-32.025,159.208333333333,330,"Oct",16.6448842907731,48.7768935237048
"331",2023-11-01,227150,-31.975,159.191666666667,331,"Nov",11.8036148218233,43.0139360906553
"332",2023-11-02,227150,-31.95625,159.175,332,"Nov",10.7884812333557,40.6119274745783
"333",2023-11-03,227150,-31.95625,159.14375,333,"Nov",12.6631294028006,40.0266603050949
"334",2023-11-04,227150,-31.94375,159.1375,334,"Nov",12.1682973019856,38.5646550051716
"335",2023-11-05,227150,-31.925,159.1125,335,"Nov",12.6399413270029,36.2042422468454
"336",2023-11-06,227150,-31.86875,159.14375,336,"Nov",7.37132318930699,30.4939614392636
"337",2023-11-07,227150,-31.83125,159.1625,337,"Nov",5.89018507662809,26.9380927819593
"338",2023-11-08,227150,-31.80625,159.19375,338,"Nov",2.34139909239608,25.4761699328361
"339",2023-11-09,227150,-31.8166666666667,159.216666666667,339,"Nov",0.529254845095715,27.5083589282255
"340",2023-11-10,227150,-31.76,159.265,340,"Nov",5.55448009361748,25.0889115405492
"341",2023-11-11,227150,-31.71875,159.2875,341,"Nov",0.796606894615607,23.4845052014826
"342",2023-11-12,227150,-31.725,159.3375,342,"Nov",2.04158659547475,27.6371765894615
"343",2023-11-13,227150,-31.755,159.435,343,"Nov",8.04281697737883,37.1249920018547
"344",2023-11-14,227150,-31.815,159.565,344,"Nov",19.4961965931554,51.0928944830336
"345",2023-11-15,227150,-31.84,159.585,345,"Nov",21.7695875517757,54.1706833573585
"346",2023-11-16,227150,-31.725,159.5375,346,"Nov",18.2642127446752,44.2524791511993
"347",2023-11-17,227150,-31.6875,159.61875,347,"Nov",26.9861099784731,50.2815075254564
"348",2023-11-18,227150,-31.735,159.855,348,"Nov",47.2385694277804,73.2835802520497
"349",2023-11-19,227150,-31.75,159.96,349,"Nov",56.9516664913407,83.3452200759649
"350",2023-11-20,227150,-31.64375,159.875,350,"Nov",51.4138440785123,73.3559967734331
"351",2023-11-21,227150,-31.56875,159.80625,351,"Nov",48.8500007863309,66.318152576141
"352",2023-11-22,227150,-31.5375,159.85,352,"Nov",54.1872328809657,70.5060878262668
"353",2023-11-23,227150,-31.60625,159.74375,353,"Nov",41.6393911479507,60.6029469765204
"354",2023-11-24,227150,-31.64375,159.6625,354,"Nov",32.8815821003755,53.4083417384677
"355",2023-11-25,227150,-31.675,159.675,355,"Nov",32.4288643374996,55.1703433023348
"356",2023-11-26,227150,-31.6875,159.66875,356,"Nov",31.3631686119554,54.8871235200302
"357",2023-11-27,227150,-31.6916666666667,159.641666666667,357,"Nov",28.803281982653,52.5010501885232
"358",2023-11-28,227150,-31.675,159.583333333333,358,"Nov",24.6444655242497,46.6873554627337
"359",2023-11-29,227150,-31.675,159.533333333333,359,"Nov",20.6948042636854,42.0970882226003
"360",2023-11-30,227150,-31.675,159.45,360,"Nov",13.9576324113074,34.5389636238566
"361",2023-12-01,227150,-31.675,159.3875,361,"Dec",9.09528580565141,28.9925110295231
"362",2023-12-02,227150,-31.6625,159.28125,362,"Dec",3.31542403730697,19.3357644711499
"363",2023-12-03,227150,-31.65,159.10625,363,"Dec",0.049485025031817,6.27292000457876
"364",2023-12-04,227150,-31.68125,158.9625,364,"Dec",6.38520876035356,13.9776514556414
"365",2023-12-05,227150,-31.7875,158.75,365,"Dec",29.4727345239187,37.1091255162393
"366",2023-12-06,227150,-31.8875,158.44375,366,"Dec",60.5103596684099,67.5763208174432
"367",2023-12-07,227150,-31.975,158.125,367,"Dec",92.0993532987556,98.8416907410086
