Date,Ptt,Latitude,Longitude,day.at.liberty,month,DistfromStart,bathy_depth,DistToShelf,DistToShore,MinTemp,MaxTemp,MinDepth,MaxDepth,MeanTempPDT,MeanDepthPDT,DistTravelled
2023-08-22,227150,-32.95625,159.3375,260,Aug,1213.71945039629,-3686.74755859375,119.753515869528,152.407674848679,17.9,18.4,41,68,18,24.642857142857142,2.385438965752409
2023-08-23,227150,-32.9875,159.325,261,Aug,1217.38472571547,-4000.6201171875,123.147992284888,155.645602858791,NA,NA,NA,NA,18.23333333333333,23.5,3.657442992452803
2023-08-24,227150,-33.01875,159.3,262,Aug,1221.56916755504,-4146.18994140625,126.516089279561,158.740751308188,NA,NA,NA,NA,18.366666666666664,23.5,4.1796636848930575
2023-08-25,227150,-33.0333333333333,159.266666666667,263,Aug,1225.07442338816,-4210.93994140625,128.076856418895,159.95951159275,NA,NA,NA,NA,18.2,23.5,3.50913867344362
2023-08-26,227150,-33.0583333333333,159.233333333333,264,Aug,1229.24342956784,-4263.5,130.869823826344,162.396796651261,NA,NA,NA,NA,18.23333333333333,24.642857142857142,4.169093572265237
2023-08-27,227150,-33.075,159.1875,265,Aug,1233.89917263319,-3922.75,132.866255822017,163.902669804265,18.3,18.4,35,67,18.333333333333332,22.357142857142858,4.662134244381582
2023-08-28,227150,-33.09375,159.15,266,Aug,1237.96772357783,-2968.81005859375,135.131216442231,165.79044818932,18.4,19.2,23,65,18.575000000000003,21.38888888888889,4.072144245548988
2023-08-29,227150,-33.1,159.116666666667,267,Aug,1241.14965791593,-2576.18994140625,136.059034786781,166.379839156475,18.5,19,42,73,18.700000000000003,24.642857142857142,3.18796844031682
2023-08-30,227150,-33.125,159.075,268,Aug,1245.92328687193,-2393,139.209066073201,169.106733575483,18.7,18.8,45,79,18.666666666666668,28.071428571428573,4.776134889745809
2023-08-31,227150,-33.125,159.0875,269,Aug,1247.08733145419,-2320.68994140625,139.081275252987,169.110688710721,18.8,18.9,37,80,NA,NA,1.1665151679998964
2023-09-01,227150,-33.125,159.1125,270,Sep,1249.41542061455,-2382.1201171875,138.855154372131,169.143146959824,18.4,18.9,35,80,NA,NA,2.3330303318520538
2023-09-02,227150,-33.13125,159.15625,271,Sep,1253.54828240646,-2998.68994140625,139.246410871353,169.971096529016,18.6,18.7,27,67,18.625,21.38888888888889,4.1410844610449065
2023-09-03,227150,-33.15,159.19375,272,Sep,1257.61491313307,-3564.93994140625,141.147323325392,172.240988226442,18.6,18.7,44,67,18.65,24.1,4.070236244014475
2023-09-04,227150,-33.125,159.2375,273,Sep,1262.54661822256,-4145.375,138.256062757363,169.795095563972,18.7,18.7,39,74,18.7,24.642857142857142,4.93480189891624
2023-09-05,227150,-33.10625,159.26875,274,Sep,1266.12675579481,-4265.625,136.164779664655,168.017694163475,18.8,18.8,18,69,18.759999999999998,21.5,3.5820177132747797
2023-09-06,227150,-33.1,159.28125,275,Sep,1267.48272619432,-4310.125,135.48462775928,167.460882684138,18.9,18.9,41,68,18.833333333333332,24.642857142857142,1.35716952390393
2023-09-07,227150,-33.075,159.3,276,Sep,1270.76587217569,-4309.06494140625,132.75172319559601,164.924703029795,18.7,18.9,27,68,18.775,22.27777777777778,3.2790084964283177
2023-09-08,227150,-33.05625,159.3,277,Sep,1272.85077705028,-4310.1201171875,130.673142724782,162.862918042052,NA,NA,NA,NA,NA,NA,2.079480474047796
2023-09-09,227150,-33.025,159.3125,278,Sep,1276.51576343934,-4200.1201171875,127.249914252,159.588192328699,NA,NA,NA,NA,18.625,19.61111111111111,3.6571898162637413
2023-09-10,227150,-33.00625,159.3375,279,Sep,1279.64311351476,-4011.74755859375,125.288530524578,157.881007352768,NA,NA,NA,NA,18.65,24.944444444444443,3.1274086085166988
2023-09-11,227150,-32.9625,159.35,280,Sep,1284.64565291103,-3686.74755859375,120.523075319699,153.285994900615,NA,NA,NA,NA,18.733333333333334,23.5,4.990747038768665
2023-09-12,227150,-32.91875,159.36875,281,Sep,1289.81552714751,-3365.8076171875,115.827782358489,148.825181635876,18.6,18.7,44,70,18.666666666666668,26.928571428571427,5.159129582267787
2023-09-13,227150,-32.88125,159.3,282,Sep,1297.46965985494,-3606.4375,111.274981332478,143.644487579147,18.8,18.7,44,67,18.7,24.1,7.659539253965564
2023-09-14,227150,-32.8375,159.26875,283,Sep,1303.14292567034,-3656.8076171875,106.36020742153799,138.429273711897,18.8,18.7,47,68,18.666666666666668,26.928571428571427,5.665453437224158
2023-09-15,227150,-32.8,159.241666666667,284,Sep,1308.02068638248,-4022.12744140625,102.210601026163,133.985339888234,18.5,18.8,39,74,18.63333333333333,24.642857142857142,4.871122150742458
2023-09-16,227150,-32.7583333333333,159.225,285,Sep,1312.90879760337,-4248.0576171875,97.6293109798953,129.21660645065,18.3,18.7,25,89,18.639999999999997,25.863636363636363,4.877534780589899
2023-09-17,227150,-32.7125,159.21875,286,Sep,1318.03865019942,-4376.6875,92.5715964717942,124.100108220466,18.5,18.7,21,75,18.625,22.27777777777778,5.116552987390936
2023-09-18,227150,-32.675,159.225,287,Sep,1322.24927717436,-4366.4375,88.3932527837317,120.035394579209,18.2,18.7,32,100,18.383333333333333,32.65384615384615,4.199809557120838
2023-09-19,227150,-32.625,159.2,288,Sep,1328.28162335956,-4174.1875,82.9629295592027,114.264164691259,18.2,18.7,17,78,18.54,22.954545454545453,6.020587598761213
2023-09-20,227150,-32.5875,159.2,289,Sep,1332.45143310873,-4144.0576171875,78.8093817079062,110.128751898144,18.3,19.2,15,65,18.775,18.72222222222222,4.158655259083379
2023-09-21,227150,-32.525,159.225,290,Sep,1339.78546285324,-4157.25,71.7722648546822,103.536606448988,18.7,19.9,1,52,19.54,14.954545454545455,7.317934527547069
2023-09-22,227150,-32.4625,159.2625,291,Sep,1347.57440138112,-4153.75,64.7702638631958,97.257534790271,18.6,19.4,27,68,18.949999999999996,21.38888888888889,7.775571544098501
2023-09-23,227150,-32.4083333333333,159.3,292,Sep,1354.55026977279,-3809.43994140625,58.8895129438319,92.1104808069266,18.6,19.7,21,67,19.175,20.5,6.96553410195224
2023-09-24,227150,-32.38125,159.31875,293,Sep,1358.03860387336,-3556.3076171875,56.0430991756546,89.6300256954525,19.1,19.8,20,47,19.46666666666667,16.642857142857142,3.4831505779763337
2023-09-25,227150,-32.325,159.325,294,Sep,1364.32081084691,-3317.87744140625,49.9112304988787,83.783318297070707,19.4,19.9,21,50,19.599999999999998,16.642857142857142,6.265413173368372
2023-09-26,227150,-32.2625,159.34375,295,Sep,1371.49048225572,-3264.37255859375,43.3351072485057,77.7218132962492,18.7,19.8,28,57,19.3,20.071428571428573,7.152222161386686
2023-09-27,227150,-32.225,159.35,296,Sep,1375.70151724188,-3258.0625,39.3416940252617,74.0114202675312,19.4,19.5,33,52,19.4,20.071428571428573,4.199923646991447
2023-09-28,227150,-32.18125,159.33125,297,Sep,1380.87629904289,-3289.4326171875,34.2637787416975,68.8482211554194,19.4,19.9,32,53,19.6,20.071428571428573,5.163508791617686
2023-09-29,227150,-32.1375,159.30625,298,Sep,1386.28040537642,-3319.0625,29.0735591563388,63.4786837226428,18.8,19.8,19,50,19.266666666666666,15.5,5.394213556680044
2023-09-30,227150,-32.0875,159.2625,299,Sep,1393.20061232841,-3417.87255859375,23.1873735264848,56.8834970912563,18.8,19.8,18,52,NA,NA,6.913002324190557
2023-10-01,227150,-32.0375,159.21875,300,Oct,1400.12216231396,-3255.1826171875,17.857317459147,50.3740421600298,18.1,19.4,23,78,18.520000000000003,25.136363636363637,6.914310687217657
2023-10-02,227150,-32.00625,159.2,301,Oct,1404.02077839042,-3120.18505859375,14.8038704827355,46.5653284436498,18.2,18.9,23,68,18.475,22.27777777777778,3.8917061761593073
2023-10-03,227150,-31.98125,159.23125,302,Oct,1408.07203758744,-2850.31494140625,11.5279262539479,44.7777354949665,18.3,18.7,36,67,NA,NA,4.050404511467545
2023-10-04,227150,-31.975,159.30625,303,Oct,1415.18017798787,-2671.81494140625,11.3616783201553,46.9825693669428,18.2,19.2,17,68,NA,NA,7.1224653276187055
2023-10-05,227150,-31.975,159.3625,304,Oct,1420.48592247255,-2637.12744140625,13.5662670475405,49.687949143216,18.3,19.8,24,72,18.85,22.27777777777778,5.316680874674747
2023-10-06,227150,-32,159.375,305,Oct,571.817318068665,-2648.9375,16.5790575760772,52.6563912494637,18.2,19.5,19,66,18.75,18.72222222222222,3.013374354488788
2023-10-06,227150,-32,159.375,305,Oct,1423.50543985311,-2648.9375,16.5790575760772,52.6563912494637,18.2,19.5,19,66,18.75,18.72222222222222,0
2023-10-07,227150,-32.025,159.39375,306,Oct,1426.79983182868,-2714.3125,19.8228014369445,55.9462452413518,18.1,18.7,27,75,18.3,22.27777777777778,3.289861930863772
2023-10-08,227150,-32.0375,159.43125,307,Oct,1430.59826605638,-2638.6826171875,22.6803585642125,59.0691526779536,18.1,18.6,20,69,18.275,22.27777777777778,3.8038233769238046
2023-10-09,227150,-32.05,159.46875,308,Oct,1434.39625117904,-2525.3076171875,25.7839959578398,62.2682593011562,18,18.7,9,126,18.174999999999997,32.029411764705884,3.8033762221275245
2023-10-10,227150,-32.05,159.465,309,Oct,1434.74967813688,-2554.87255859375,25.5782086031355,62.0564922603248,17.7,18.9,7,117,18.3875,29.676470588235293,0.35415685170811684
2023-10-11,227150,-32.0583333333333,159.4,310,Oct,1440.94515343595,-2796.9326171875,23.3403616801614,59.3943272355972,18,19,17,120,18.375,32.970588235294116,6.207603978903519
2023-10-12,227150,-32.05,159.341666666667,311,Oct,1446.5202017762,-2951.1826171875,20.2865710447649,55.9069831106835,18.1,19,20,130,NA,NA,5.585821289167936
2023-10-13,227150,-32.04375,159.30625,312,Oct,1449.92981467254,-3072.5625,18.8350955544647,53.8426158918132,18.2,19,24,74,NA,NA,3.4159714272358026
2023-10-14,227150,-32.025,159.275,313,Oct,1453.53871173735,-3075.4326171875,16.3243693767338,50.7755938387249,18.1,19.1,25,120,NA,NA,3.610538985166279
2023-10-15,227150,-32,159.26875,314,Oct,1456.38035791622,-2832.4951171875,13.51356451898,47.985904933087,18.1,19,29,143,NA,NA,2.8343695485813827
2023-10-16,227150,-32,159.20625,315,Oct,1462.27402319937,-2982.875,13.9820753035677,46.0513583834103,18.6,19.1,30,77,18.849999999999998,24.944444444444443,5.90582128184572
2023-10-17,227150,-32,159.1625,316,Oct,1466.39958892686,-3142.4375,15.5191954408471,45.1117404618812,18.2,19.1,34,97,18.580000000000002,28.772727272727273,4.1340749266479015
2023-10-18,227150,-32,159.125,317,Oct,1469.93578812826,-3287.4375,17.4966573207417,44.5978768502916,18.2,20,31,80,NA,NA,3.5434928006812534
2023-10-19,227150,-32,159.09375,318,Oct,1472.8826208006,-3437.24755859375,19.4356732624543,44.3826706288554,18.5,20.3,22,79,19.520000000000003,24.40909090909091,2.952910671757193
2023-10-20,227150,-32.01875,159.0625,319,Oct,1476.49217410913,-3964.3701171875,22.996623748998,46.4426510276284,18.5,20.4,9,89,19.7,22.192307692307693,3.6111897404476174
2023-10-21,227150,-32.025,159.05,320,Oct,1477.86028576893,-3995.31005859375,24.3300111282847,47.1805188442596,18.5,20.5,15,94,19.86666666666667,25.884615384615383,1.3692325392859344
2023-10-22,227150,-32.0583333333333,159.05,321,Oct,1481.56678332375,-3886.68994140625,26.9938994138961,50.8723604702353,18.7,20.5,11,101,19.785714285714285,25.9,3.6962512951626083
2023-10-23,227150,-32.08125,159.01875,322,Oct,1485.46088213554,-3782.6201171875,30.8535381714558,53.6244987152671,18.6,20.3,28,94,19.46,28.772727272727273,3.894108333490234
2023-10-24,227150,-32.1125,158.925,323,Oct,1494.95106866068,-3766.5576171875,39.5893027618902,58.5740329969281,19.1,20.4,13,96,19.816666666666666,25.884615384615383,9.50368498782877
2023-10-25,227150,-32.175,158.7375,324,Oct,1513.92299968421,-4089.25244140625,57.607849831098,71.3111633204797,19.3,21.1,27,99,20.249999999999996,28.346153846153847,18.998964480089057
2023-10-26,227150,-32.25,158.53125,325,Oct,1535.04312979637,-3975.1875,77.0080323891811,88.5456957858889,20,21.2,7,76,20.750000000000004,21.576923076923077,21.148117098230138
2023-10-27,227150,-32.2,158.7,326,Oct,1551.86234105257,-4112.3125,62.1009814712307,75.4015499070915,18.5,20.8,11,81,19.716666666666665,21.576923076923077,16.845280755647405
2023-10-28,227150,-32.13,158.89,327,Oct,1571.36715328054,-4045.99755859375,43.3531893433159,61.321351021446,18.2,20.4,7,82,19.45,21.576923076923077,19.530282106600218
2023-10-29,227150,-32.0625,159.025,328,Oct,1586.13384886403,-3847.93994140625,28.9317006558553,51.4981975183774,18.2,20.5,3,82,19.56666666666667,18.5,14.778859161598815
2023-10-30,227150,-32.0416666666667,159.15,329,Oct,1598.14008426093,-3541.43505859375,20.166717485167,49.4775353892468,19.1,20.9,11,76,20.416666666666668,20.96153846153846,12.028878870655326
2023-10-31,227150,-32.025,159.208333333333,330,Oct,1603.9427407265,-3182.5625,16.6448842907731,48.7768935237048,19.4,20.9,18,79,20.34,21.5,5.811782300301911
2023-11-01,227150,-31.975,159.191666666667,331,Nov,1609.72035650657,-2946.49755859375,11.8036148218233,43.0139360906553,19.3,20.8,11,80,20.25,21.576923076923077,5.763677288408785
2023-11-02,227150,-31.95625,159.175,332,Nov,1612.33162917303,-2898.5576171875,10.7884812333557,40.6119274745783,18,20.4,24,83,19.419999999999998,24.40909090909091,2.6086088382832995
2023-11-03,227150,-31.95625,159.14375,333,Nov,1615.2798670341,-3190.99755859375,12.6631294028006,40.0266603050949,18.1,20.8,3,86,19.8,21.633333333333333,2.954311961927073
2023-11-04,227150,-31.94375,159.1375,334,Nov,1616.78971976825,-3054.49755859375,12.1682973019856,38.5646550051716,18.7,20.9,16,83,20.34,21.5,1.5067738029499667
2023-11-05,227150,-31.925,159.1125,335,Nov,1619.93812026495,-3165.74755859375,12.6399413270029,36.2042422468454,18.7,20.9,16,78,20,21.5,3.148209578890519
2023-11-06,227150,-31.86875,159.14375,336,Nov,1626.85366740439,-2520.3076171875,7.37132318930699,30.4939614392636,18.8,20.8,9,88,20.083333333333332,22.192307692307693,6.902381007198695
2023-11-07,227150,-31.83125,159.1625,337,Nov,1631.38397693758,-1716.11999511719,5.89018507662809,26.9380927819593,18.5,20.7,15,77,20.119999999999997,21.5,4.521013468587778
2023-11-08,227150,-31.80625,159.19375,338,Nov,1635.43931848325,-841.309997558594,2.34139909239608,25.4761699328361,18.1,21.1,12,77,20.000000000000004,21.5,4.054432463701548
2023-11-09,227150,-31.8166666666667,159.216666666667,339,Nov,1637.89507799674,-639.252502441406,0.529254845095715,27.5083589282255,19.6,21.4,18,81,20.9,21.5,2.4581539006304243
2023-11-10,227150,-31.76,159.265,340,Nov,1645.67788962239,-14.8125,5.55448009361748,25.0889115405492,19.3,21.4,5,92,20.699999999999996,25.366666666666667,7.774027669249629
2023-11-11,227150,-31.71875,159.2875,341,Nov,1650.73416062303,-66.4974975585938,0.796606894615607,23.4845052014826,19.4,21.3,14,79,21.000000000000004,21.5,5.04641419920548
2023-11-12,227150,-31.725,159.3375,342,Nov,1655.51412997015,-988.934997558594,2.04158659547475,27.6371765894615,20,21.4,11,84,21.016666666666666,22.192307692307693,4.789268218154207
2023-11-13,227150,-31.755,159.435,343,Nov,1665.31912867311,-1746.87744140625,8.04281697737883,37.1249920018547,19.5,21.3,8,83,20.61666666666667,21.576923076923077,9.819583322879511
2023-11-14,227150,-31.815,159.565,344,Nov,1679.30103444491,-1874.56005859375,19.4961965931554,51.0928944830336,17.9,21.4,6,83,20.116666666666667,21.576923076923077,13.995155934887608
2023-11-15,227150,-31.84,159.585,345,Nov,1682.66227705648,-1896.31005859375,21.7695875517757,54.1706833573585,17.5,21.4,5,92,19.085714285714285,24.833333333333332,3.3569994057880352
2023-11-16,227150,-31.725,159.5375,346,Nov,1696.21499326065,-1877.12255859375,18.2642127446752,44.2524791511993,17.5,21.3,7,80,19.683333333333334,20.96153846153846,13.521937828837807
2023-11-17,227150,-31.6875,159.61875,347,Nov,1704.95942728664,-1883.5625,26.9861099784731,50.2815075254564,18.6,21.3,20,81,19.98,24.40909090909091,8.752681102912291
2023-11-18,227150,-31.735,159.855,348,Nov,1727.9230204126,-1686.93249511719,47.2385694277804,73.2835802520497,16.8,20.5,8,84,NA,NA,23.004713131658484
2023-11-19,227150,-31.75,159.96,349,Nov,1737.99120137266,-1528.625,56.9516664913407,83.3452200759649,17.3,20.4,9,92,18.857142857142858,25.366666666666667,10.087470932154108
2023-11-20,227150,-31.64375,159.875,350,Nov,1752.28286043249,-1724.625,51.4138440785123,73.3559967734331,17.4,20.1,10,86,NA,NA,14.273428979753312
2023-11-21,227150,-31.56875,159.80625,351,Nov,1762.86296876829,-1771.81494140625,48.8500007863309,66.318152576141,17.4,20.3,10,85,19,22.192307692307693,10.569697600124053
2023-11-22,227150,-31.5375,159.85,352,Nov,1768.27222733752,-1698.24499511719,54.1872328809657,70.5060878262668,16.2,19.8,23,173,17.85,45.205882352941174,5.409410779459462
2023-11-23,227150,-31.60625,159.74375,353,Nov,1780.91183267205,-1863.12255859375,41.6393911479507,60.6029469765204,17.3,21.2,12,97,19.483333333333334,25.884615384615383,12.642871136330932
2023-11-24,227150,-31.64375,159.6625,354,Nov,1789.66217904533,-1945.25244140625,32.8815821003755,53.4083417384677,17.1,21.2,19,85,19.283333333333335,24.653846153846153,8.758558087356505
2023-11-25,227150,-31.675,159.675,355,Nov,1793.3329047934,-1916.87255859375,32.4288643374996,55.1703433023348,16.8,20.6,20,88,18.86,25.136363636363637,3.662218810184047
2023-11-26,227150,-31.6875,159.66875,356,Nov,1794.84342954228,-1884.75244140625,31.3631686119554,54.8871235200302,17.2,20.8,18,89,19.416666666666664,25.884615384615383,1.5073928017941696
2023-11-27,227150,-31.6916666666667,159.641666666667,357,Nov,1797.44750696849,-1904.8125,28.803281982653,52.5010501885232,17.8,20.9,34,87,NA,NA,2.6090058152037288
2023-11-28,227150,-31.675,159.583333333333,358,Nov,1803.26998574977,-1764.62255859375,24.6444655242497,46.6873554627337,17.8,21.6,17,93,19.783333333333335,25.884615384615383,5.83152662864694
2023-11-29,227150,-31.675,159.533333333333,359,Nov,1808.00155394317,-1704.3125,20.6948042636854,42.0970882226003,17.5,21.8,22,91,NA,NA,4.741246470796791
2023-11-30,227150,-31.675,159.45,360,Nov,1815.88750080948,-1765.81494140625,13.9576324113074,34.5389636238566,17.4,21.4,33,126,19.04285714285714,36.56666666666667,7.902077328384813
2023-12-01,227150,-31.675,159.3875,361,Dec,1821.80196102212,-1689.43505859375,9.09528580565141,28.9925110295231,17.5,21.4,32,107,19.483333333333338,32.03846153846154,5.926558059327541
2023-12-02,227150,-31.6625,159.28125,362,Dec,1831.95283052976,-795.377502441406,3.31542403730697,19.3357644711499,17.6,21.8,20,137,19.4875,37.205882352941174,10.170705183158564
2023-12-03,227150,-31.65,159.10625,363,Dec,1848.57487569012,-352.4375,0.049485025031817,6.27292000457876,17.3,22.2,25,198,19.1875,51.3235294117647,16.655464122485736
2023-12-04,227150,-31.68125,158.9625,364,Dec,1862.61626074919,-1831.5,6.38520876035356,13.9776514556414,17.6,22.1,23,222,19.599999999999998,55.55882352941177,14.065922465958138
2023-12-05,227150,-31.7875,158.75,365,Dec,1885.92810837056,-3664.125,29.4727345239187,37.1091255162393,NA,NA,NA,NA,19.35,59.3235294117647,23.330549277426094
2023-12-06,227150,-31.8875,158.44375,366,Dec,1916.92146904107,-4043,60.5103596684099,67.5763208174432,NA,NA,NA,NA,NA,NA,31.037711527925655
2023-12-07,227150,-32.0405,158.1221,367,Dec,1951.70847407304,-4052.4326171875,95.0970818776024,102.394565557452,NA,NA,NA,NA,22.88,17.863636363636363,34.81851573531302
