Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11
46,"47618",47618,0.500000,Transmission,MiniPAT,26-Feb-2019,04:41:15,1,6,,,,,240,15:00:00 26-Feb-2019,4,28.3,Dusk,600,16,48,,,0,,27781,164,,158,,151,,139,,121,,96,,72,,54,,41,
47,"47618",47618,0.500000,Transmission,MiniPAT,26-Feb-2019,15:45:00,1,6,,,,,264,15:00:00 26-Feb-2019,4,28.3,Dawn,600,16,80,,,0,,25907,59,,74,,95,,116,,136,,151,,158,,165,,166,
48,"47618",47618,0.500000,Transmission,MiniPAT,27-Feb-2019,04:58:45,1,1,,,,,264,10:00:00 27-Feb-2019,1,28.3,Dusk,450,16,48,,,0,,38503,155,,149,,137,,121,,104,,87,,70,,56,,45,
49,"47618",47618,0.500000,Transmission,MiniPAT,27-Feb-2019,15:38:45,1,1,,,,,112,10:00:00 27-Feb-2019,1,28.3,Dawn,450,16,48,,,0,,23866,51,,57,,69,,84,,101,,119,,136,,146,,155,
50,"47618",47618,0.500000,Transmission,MiniPAT,28-Feb-2019,04:43:45,1,5,,,,,112,11:00:00 28-Feb-2019,1,28.3,Dusk,600,16,80,,,0,,5924,167,,162,,155,,140,,117,,92,,69,,52,,42,
51,"47618",47618,0.500000,Transmission,MiniPAT,28-Feb-2019,15:43:45,1,5,,,,,392,11:00:00 28-Feb-2019,1,28.3,Dawn,600,16,48,,,0,,63384,53,,70,,92,,113,,135,,150,,160,,166,,170,
52,"47618",47618,0.500000,Transmission,MiniPAT,01-Mar-2019,04:46:15,1,8,,,,,392,10:00:00 01-Mar-2019,0,28.5,Dusk,600,16,80,,,0,,514,168,,159,,146,,129,,107,,83,,63,,49,,43,
53,"47618",47618,0.500000,Transmission,MiniPAT,01-Mar-2019,15:42:30,1,8,,,,,128,10:00:00 01-Mar-2019,0,28.5,Dawn,600,16,48,,,0,,2383,48,,62,,83,,106,,129,,145,,156,,163,,166,
54,"47618",47618,0.500000,Transmission,MiniPAT,02-Mar-2019,05:02:30,1,11,,,,,128,10:00:00 02-Mar-2019,1,28.8,Dusk,450,16,48,,,0,,9429,154,,140,,123,,106,,90,,74,,59,,49,,41,
55,"47618",47618,0.500000,Transmission,MiniPAT,02-Mar-2019,15:36:15,1,11,,,,,104,10:00:00 02-Mar-2019,1,28.8,Dawn,450,16,16,,,0,,57345,42,,50,,63,,78,,93,,111,,130,,143,,151,
56,"47618",47618,0.500000,Transmission,MiniPAT,03-Mar-2019,04:46:15,1,10,,,,,104,12:00:00 03-Mar-2019,0,28.4,Dusk,600,16,80,,,0,,62717,163,,155,,145,,126,,103,,79,,59,,44,,38,
57,"47618",47618,0.500000,Transmission,MiniPAT,03-Mar-2019,15:38:45,1,10,,,,,104,12:00:00 03-Mar-2019,0,28.4,Dawn,450,16,16,,,0,,18262,45,,54,,69,,83,,99,,118,,140,,152,,159,
58,"47618",47618,0.500000,Transmission,MiniPAT,04-Mar-2019,04:43:45,1,6,,,,,104,15:00:00 04-Mar-2019,1,28.4,Dusk,600,16,48,,,0,,16469,156,,149,,142,,124,,100,,78,,56,,43,,38,
59,"47618",47618,0.500000,Transmission,MiniPAT,04-Mar-2019,15:43:45,1,6,,,,,160,15:00:00 04-Mar-2019,1,28.4,Dawn,600,16,80,,,0,,29698,50,,69,,91,,112,,134,,150,,160,,165,,169,
60,"47618",47618,0.500000,Transmission,MiniPAT,05-Mar-2019,04:05:00,1,8,,,,,160,08:00:00 05-Mar-2019,0,28.4,Dusk,900,16,112,,,0,,57248,180,,169,,163,,158,,143,,110,,74,,49,,38,
61,"47618",47618,0.500000,Transmission,MiniPAT,05-Mar-2019,15:41:15,1,8,,,,,304,08:00:00 05-Mar-2019,0,28.4,Dawn,750,16,48,,,0,,55451,44,,64,,90,,123,,145,,157,,166,,171,,177,
62,"47618",47618,0.500000,Transmission,MiniPAT,06-Mar-2019,04:03:45,1,4,,,,,304,17:00:00 06-Mar-2019,1,28.2,Dusk,900,16,48,,,0,,5542,174,,170,,163,,154,,139,,106,,69,,47,,35,
63,"47618",47618,0.500000,Transmission,MiniPAT,06-Mar-2019,15:47:30,1,4,,,,,624,17:00:00 06-Mar-2019,1,28.2,Dawn,750,16,48,,,0,,45219,47,,68,,97,,127,,149,,161,,171,,172,,177,
64,"47618",47618,0.500000,Transmission,MiniPAT,07-Mar-2019,04:35:00,1,7,,,,,624,09:00:00 07-Mar-2019,0,28.1,Dusk,600,16,560,,,0,,623,165,,159,,136,,135,,121,,98,,74,,56,,43,
65,"47618",47618,0.500000,Transmission,MiniPAT,07-Mar-2019,15:41:15,1,7,,,,,64,09:00:00 07-Mar-2019,0,28.1,Dawn,600,16,48,,,0,,49434,48,,62,,82,,106,,129,,147,,160,,167,,173,
66,"47618",47618,0.500000,Transmission,MiniPAT,08-Mar-2019,04:42:30,1,5,,,,,64,11:00:00 08-Mar-2019,0,28.2,Dusk,600,16,16,,,0,,21362,172,,159,,150,,129,,106,,85,,61,,47,,39,
67,"47618",47618,0.500000,Transmission,MiniPAT,08-Mar-2019,15:48:45,1,5,,,,,88,11:00:00 08-Mar-2019,0,28.2,Dawn,600,16,48,,,0,,46322,54,,74,,96,,122,,143,,156,,165,,171,,174,
68,"47618",47618,0.500000,Transmission,MiniPAT,09-Mar-2019,04:38:45,1,7,,,,,88,14:00:00 09-Mar-2019,0,27.6,Dusk,600,16,48,,,0,,55998,176,,166,,154,,136,,112,,88,,69,,51,,42,
69,"47618",47618,0.500000,Transmission,MiniPAT,09-Mar-2019,15:43:45,1,7,,,,,88,14:00:00 09-Mar-2019,0,27.6,Dawn,600,16,16,,,0,,29383,49,,65,,85,,108,,132,,151,,162,,169,,173,
70,"47618",47618,0.500000,Transmission,MiniPAT,10-Mar-2019,04:38:45,1,6,,,,,88,15:00:00 10-Mar-2019,1,27.1,Dusk,600,16,16,,,0,,26468,174,,164,,152,,134,,110,,87,,65,,49,,40,
71,"47618",47618,0.500000,Transmission,MiniPAT,10-Mar-2019,15:43:45,1,6,,,,,128,15:00:00 10-Mar-2019,1,27.1,Dawn,600,16,16,,,0,,15947,49,,66,,86,,108,,132,,152,,165,,172,,176,
72,"47618",47618,0.500000,Transmission,MiniPAT,11-Mar-2019,04:56:15,1,4,,,,,128,14:00:00 11-Mar-2019,1,27.1,Dusk,450,48,48,,,0,,21371,155,,144,,129,,111,,92,,77,,63,,52,,47,
73,"47618",47618,0.500000,Transmission,MiniPAT,11-Mar-2019,15:53:45,1,4,,,,,160,14:00:00 11-Mar-2019,1,27.1,Dawn,450,16,48,,,0,,17236,52,,65,,78,,96,,115,,130,,139,,149,,155,
74,"47618",47618,0.500000,Transmission,MiniPAT,12-Mar-2019,04:31:15,1,5,,,,,160,09:00:00 12-Mar-2019,0,27.1,Dusk,600,16,16,,,0,,44450,167,,162,,152,,140,,119,,94,,71,,54,,47,
75,"47618",47618,0.500000,Transmission,MiniPAT,12-Mar-2019,15:53:45,1,5,,,,,104,09:00:00 12-Mar-2019,0,27.1,Dawn,450,16,48,,,0,,13033,59,,73,,89,,108,,126,,143,,154,,161,,167,
76,"47618",47618,0.500000,Transmission,MiniPAT,13-Mar-2019,04:42:30,2,1,,,,,104,16:00:00 13-Mar-2019,0,27.1,Dusk,450,16,48,,,0,,53825,167,,160,,151,,139,,121,,103,,87,,72,,61,
77,"47618",47618,0.500000,Transmission,MiniPAT,13-Mar-2019,16:08:45,2,1,,,,,208,16:00:00 13-Mar-2019,0,27.1,Dawn,450,16,48,,,0,,25223,75,,98,,116,,138,,152,,165,,171,,175,,178,
78,"47618",47618,0.500000,Transmission,MiniPAT,15-Mar-2019,04:43:45,2,4,,,,,120,13:00:00 15-Mar-2019,0,27.0,Dusk,450,16,16,,,0,,7938,164,,158,,148,,133,,116,,98,,82,,70,,64,
79,"47618",47618,0.500000,Transmission,MiniPAT,15-Mar-2019,16:02:30,2,4,,,,,,13:00:00 15-Mar-2019,0,27.0,Dawn,450,16,48,,,0,,28233,77,,94,,111,,128,,143,,154,,161,,167,,171,
80,"47618",47618,0.500000,Transmission,MiniPAT,16-Mar-2019,04:48:45,2,5,,,,,,11:00:00 16-Mar-2019,0,26.6,Dusk,300,16,48,,,0,,32579,151,,145,,137,,127,,115,,103,,90,,79,,69,
81,"47618",47618,0.500000,Transmission,MiniPAT,16-Mar-2019,16:05:00,2,5,,,,,176,11:00:00 16-Mar-2019,0,26.6,Dawn,300,48,48,,,0,,4612,74,,85,,97,,109,,122,,133,,142,,149,,154,
82,"47618",47618,0.500000,Transmission,MiniPAT,17-Mar-2019,04:31:15,2,7,,,,,176,14:00:00 17-Mar-2019,0,26.4,Dusk,450,16,48,,,0,,46682,160,,155,,151,,141,,130,,113,,94,,79,,69,
83,"47618",47618,0.500000,Transmission,MiniPAT,17-Mar-2019,16:20:00,2,7,,,,,88,14:00:00 17-Mar-2019,0,26.4,Dawn,450,16,48,,,0,,47725,105,,123,,138,,148,,155,,159,,160,,163,,167,
84,"47618",47618,0.500000,Transmission,MiniPAT,18-Mar-2019,04:45:00,2,9,,,,,88,14:00:00 18-Mar-2019,0,26.5,Dusk,300,16,48,,,0,,40484,161,,156,,150,,141,,131,,119,,107,,94,,82,
85,"47618",47618,0.500000,Transmission,MiniPAT,18-Mar-2019,16:05:00,2,9,,,,,192,14:00:00 18-Mar-2019,0,26.5,Dawn,300,16,48,,,0,,10719,82,,94,,105,,117,,129,,140,,148,,156,,162,
86,"47618",47618,0.500000,Transmission,MiniPAT,19-Mar-2019,04:32:30,2,7,,,,,192,15:00:00 19-Mar-2019,0,26.5,Dusk,450,16,16,,,0,,20276,170,,165,,157,,147,,133,,115,,97,,83,,73,
87,"47618",47618,0.500000,Transmission,MiniPAT,19-Mar-2019,16:08:45,2,7,,,,,112,15:00:00 19-Mar-2019,0,26.5,Dawn,450,16,48,,,0,,58406,95,,114,,130,,145,,156,,164,,170,,173,,177,
88,"47618",47618,0.500000,Transmission,MiniPAT,20-Mar-2019,04:40:00,2,10,,,,,112,16:00:00 20-Mar-2019,0,26.5,Dusk,300,16,16,,,0,,42796,157,,152,,146,,138,,128,,116,,105,,93,,81,
89,"47618",47618,0.500000,Transmission,MiniPAT,20-Mar-2019,16:25:00,2,10,,,,,80,16:00:00 20-Mar-2019,0,26.5,Dawn,600,16,48,,,0,,28355,103,,121,,134,,143,,146,,149,,153,,158,,157,
90,"47618",47618,0.500000,Transmission,MiniPAT,21-Mar-2019,04:50:00,2,10,,,,,80,17:00:00 21-Mar-2019,1,26.5,Dusk,300,16,16,,,0,,51287,150,,142,,132,,120,,108,,96,,86,,75,,67,
91,"47618",47618,0.500000,Transmission,MiniPAT,21-Mar-2019,16:17:30,2,10,,,,,88,17:00:00 21-Mar-2019,1,26.5,Dawn,300,16,16,,,0,,41873,108,,120,,132,,140,,143,,143,,141,,137,,142,
92,"47618",47618,0.500000,Transmission,MiniPAT,22-Mar-2019,04:30:00,2,7,,,,,88,17:00:00 22-Mar-2019,1,26.3,Dusk,450,16,48,,,0,,14337,167,,162,,155,,144,,128,,110,,92,,75,,60,
93,"47618",47618,0.500000,Transmission,MiniPAT,22-Mar-2019,16:12:30,2,7,,,,,112,17:00:00 22-Mar-2019,1,26.3,Dawn,450,16,48,,,0,,36946,95,,114,,132,,147,,154,,160,,168,,171,,175,
94,"47618",47618,0.500000,Transmission,MiniPAT,23-Mar-2019,04:30:00,2,3,,,,,112,09:00:00 23-Mar-2019,2,26.4,Dusk,450,16,48,,,0,,44575,158,,155,,146,,135,,120,,106,,88,,73,,57,
95,"47618",47618,0.500000,Transmission,MiniPAT,23-Mar-2019,16:06:15,2,3,,,,,80,09:00:00 23-Mar-2019,2,26.4,Dawn,300,16,80,,,0,,43955,78,,87,,99,,111,,123,,133,,143,,150,,156,
96,"47618",47618,0.500000,Transmission,MiniPAT,24-Mar-2019,04:12:30,2,4,,,,,72,12:00:00 24-Mar-2019,0,26.2,Dusk,600,16,48,,,0,,57737,170,,161,,155,,148,,139,,117,,92,,71,,53,
97,"47618",47618,0.500000,Transmission,MiniPAT,24-Mar-2019,16:07:30,2,4,,,,,200,12:00:00 24-Mar-2019,0,26.2,Dawn,450,16,48,,,0,,62156,78,,93,,112,,129,,145,,154,,161,,166,,170,
98,"47618",47618,0.500000,Transmission,MiniPAT,25-Mar-2019,04:27:30,2,6,,,,,200,13:00:00 25-Mar-2019,1,26.3,Dusk,450,16,48,,,0,,61177,162,,156,,150,,136,,123,,106,,87,,70,,54,
99,"47618",47618,0.500000,Transmission,MiniPAT,25-Mar-2019,15:58:45,2,6,,,,,192,13:00:00 25-Mar-2019,1,26.3,Dawn,450,16,48,,,0,,963,63,,71,,86,,106,,120,,134,,147,,155,,162,
100,"47618",47618,0.500000,Transmission,MiniPAT,26-Mar-2019,04:31:15,2,4,,,,,192,14:00:00 26-Mar-2019,1,26.6,Dusk,450,16,48,,,0,,10686,161,,155,,147,,135,,118,,99,,82,,67,,52,
101,"47618",47618,0.500000,Transmission,MiniPAT,26-Mar-2019,15:57:30,2,4,,,,,176,14:00:00 26-Mar-2019,1,26.6,Dawn,450,16,80,,,0,,12724,63,,69,,83,,102,,120,,136,,147,,156,,163,
102,"47618",47618,0.500000,Transmission,MiniPAT,27-Mar-2019,04:30:00,2,3,,,,,176,14:00:00 27-Mar-2019,0,26.6,Dusk,450,16,16,,,0,,40765,158,,149,,139,,126,,108,,90,,71,,56,,43,
103,"47618",47618,0.500000,Transmission,MiniPAT,27-Mar-2019,16:11:15,2,3,,,,,192,14:00:00 27-Mar-2019,0,26.6,Dawn,450,16,48,,,0,,22094,71,,94,,113,,129,,140,,149,,155,,163,,166,
104,"47618",47618,0.500000,Transmission,MiniPAT,28-Mar-2019,04:21:15,2,2,,,,,192,13:00:00 28-Mar-2019,1,26.3,Dusk,450,16,48,,,0,,21728,148,,143,,135,,129,,110,,98,,82,,67,,52,
105,"47618",47618,0.500000,Transmission,MiniPAT,28-Mar-2019,16:02:30,2,2,,,,,120,13:00:00 28-Mar-2019,1,26.3,Dawn,450,16,48,,,0,,40149,61,,74,,91,,108,,124,,138,,146,,153,,157,
106,"47618",47618,0.500000,Transmission,MiniPAT,29-Mar-2019,04:08:45,2,3,,,,,120,10:00:00 29-Mar-2019,0,26.1,Dusk,600,16,48,,,0,,17936,168,,164,,158,,150,,135,,114,,87,,66,,50,
107,"47618",47618,0.500000,Transmission,MiniPAT,29-Mar-2019,15:58:45,2,3,,,,,560,10:00:00 29-Mar-2019,0,26.1,Dawn,450,16,48,,,0,,10234,64,,77,,94,,112,,129,,144,,155,,162,,168,
108,"47618",47618,0.500000,Transmission,MiniPAT,30-Mar-2019,04:17:30,2,3,,,,,560,14:00:00 30-Mar-2019,1,26.0,Dusk,600,16,48,,,0,,60024,171,,166,,155,,141,,119,,96,,74,,57,,48,
