DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
47618,47618,0.500000,MiniPAT,00:00:00 02-Feb-2019,,,,1.750000,1.000000,TimeSeries,81.250000,7.000000,TimeSeries
47618,47618,0.500000,MiniPAT,08:00:00 02-Feb-2019,,,,0.000000,0.500000,TAD,104.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 03-Feb-2019,,,,0.000000,0.500000,TAD,80.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 04-Feb-2019,,,,0.000000,0.500000,TAD,72.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 05-Feb-2019,,,,0.000000,0.500000,TAD,56.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 06-Feb-2019,,,,0.000000,0.500000,TAD,64.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 07-Feb-2019,,,,0.000000,0.500000,TAD,80.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 08-Feb-2019,,,,0.000000,0.500000,TAD,104.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 09-Feb-2019,,,,0.000000,0.500000,TAD,120.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 10-Feb-2019,,,,0.000000,0.500000,TAD,352.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 11-Feb-2019,,,,0.000000,0.500000,TAD,104.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 12-Feb-2019,,,,0.000000,0.500000,TAD,80.000000,16.000000,LightLoc
47618,47618,0.500000,MiniPAT,00:00:00 13-Feb-2019,,,,0.000000,0.500000,TAD,80.000000,4.000000,PDT
47618,47618,0.500000,MiniPAT,00:00:00 14-Feb-2019,,,,0.000000,0.500000,TAD,160.000000,4.000000,PDT
