DeployID,Ptt,DepthSensor,Source,Instr,Date,Hours,LonMethod,Type,LocationQuality,Latitude,Longitude,PerCentMLTime,MLTave,MLTmin,MLTmax,MLDExtreme,SSTAve,SSTmin,SSTmax,TempMin,DepthMin,DepthMax
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Dec-2022,24,,interval,,,,33.000000,21.600000,20.700001,22.000000,54.250000,,,,18.40,21.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-Dec-2022,24,,interval,,,,31.000000,21.900000,21.200001,22.600000,59.250000,,,,18.70,20.00,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 29-Dec-2022,24,,interval,,,,20.000000,21.400000,20.299999,22.500000,61.250000,,,,18.60,24.00,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 30-Dec-2022,24,,interval,,,,0.000000,22.000000,22.000000,22.100000,42.250000,,,,19.20,37.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 31-Dec-2022,24,,interval,,,,0.000000,22.100000,22.100000,22.100000,29.250000,,,,19.40,28.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Jan-2023,24,,interval,,,,13.000000,21.400000,20.500000,22.200001,57.250000,,,,19.40,24.00,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-Jan-2023,24,,interval,,,,7.000000,21.700000,21.500000,22.299999,58.250000,,,,17.60,20.50,165.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Jan-2023,24,,interval,,,,18.000000,21.900000,21.500000,22.400000,83.250000,,,,17.90,28.50,141.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-Jan-2023,24,,interval,,,,8.000000,21.800000,21.500000,22.500000,74.250000,,,,17.50,41.50,173.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-Jan-2023,24,,interval,,,,13.000000,21.700000,21.500000,22.000000,77.250000,,,,17.80,47.50,201.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Jan-2023,24,,interval,,,,27.000000,21.700000,21.500000,22.100000,79.250000,,,,17.80,28.50,173.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Jan-2023,24,,interval,,,,3.000000,21.900000,21.500000,22.200001,92.250000,,,,18.10,27.50,157.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Jan-2023,24,,interval,,,,1.000000,22.200000,21.500000,22.700001,75.250000,,,,18.20,25.50,157.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 10-Jan-2023,24,,interval,,,,0.000000,22.100000,22.100000,22.200001,54.250000,,,,17.60,39.50,213.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-Jan-2023,24,,interval,,,,,,,,,,,,18.10,21.00,177.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-Jan-2023,24,,interval,,,,,,,,,,,,18.00,38.50,177.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Jan-2023,24,,interval,,,,,,,,,,,,18.00,36.50,177.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Jan-2023,24,,interval,,,,,,,,,,,,16.20,46.50,307.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Jan-2023,24,,interval,,,,,,,,,,,,18.20,28.50,173.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Jan-2023,24,,interval,,,,,,,,,,,,17.80,31.50,209.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Jan-2023,24,,interval,,,,1.000000,22.100000,22.100000,22.200001,74.250000,,,,17.80,40.50,209.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 19-Jan-2023,24,,interval,,,,8.000000,22.200000,22.100000,22.400000,88.250000,,,,17.90,53.50,197.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Jan-2023,24,,interval,,,,11.000000,22.700000,22.100000,22.900000,89.250000,,,,18.10,22.50,185.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Jan-2023,24,,interval,,,,0.000000,22.200000,22.100000,22.200001,56.250000,,,,17.80,47.50,201.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-Jan-2023,24,,interval,,,,0.000000,23.200000,22.299999,23.400000,49.250000,,,,18.40,14.50,153.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 24-Jan-2023,24,,interval,,,,,,,,,,,,17.50,46.50,205.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-Jan-2023,24,,interval,,,,0.000000,23.500000,23.000000,23.900000,33.250000,,,,18.50,6.00,116.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Jan-2023,24,,interval,,,,0.000000,23.600000,23.299999,23.700001,30.250000,,,,17.10,21.50,201.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-Jan-2023,24,,interval,,,,,,,,,,,,16.70,42.50,213.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 31-Jan-2023,24,,interval,,,,0.000000,23.300000,23.299999,23.299999,20.250000,,,,17.80,20.00,197.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Feb-2023,24,,interval,,,,0.000000,23.300000,23.200001,23.299999,29.250000,,,,17.80,19.50,153.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-Feb-2023,24,,interval,,,,,,,,,,,,18.10,27.50,173.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Feb-2023,24,,interval,,,,,,,,,,,,19.90,37.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-Feb-2023,24,,interval,,,,12.000000,20.600000,20.400000,23.200001,58.250000,,,,18.70,28.50,125.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-Feb-2023,24,,interval,,,,0.000000,22.500000,22.200001,22.900000,43.250000,,,,20.30,36.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Feb-2023,24,,interval,,,,8.000000,22.300000,22.200001,22.799999,54.250000,,,,18.50,38.50,157.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-Feb-2023,24,,interval,,,,4.000000,22.600000,22.200001,23.400000,57.250000,,,,20.40,40.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Feb-2023,24,,interval,,,,0.000000,22.700000,22.700001,22.900000,55.250000,,,,20.80,42.50,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Feb-2023,24,,interval,,,,0.000000,22.900000,22.700001,23.100000,50.250000,,,,20.40,34.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 10-Feb-2023,24,,interval,,,,8.000000,23.300000,22.700001,24.200001,55.250000,,,,20.70,27.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-Feb-2023,24,,interval,,,,18.000000,23.400000,23.299999,23.600000,58.250000,,,,21.00,37.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-Feb-2023,24,,interval,,,,0.000000,23.300000,23.299999,23.400000,55.250000,,,,21.10,37.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Feb-2023,24,,interval,,,,9.000000,23.200000,22.500000,24.100000,58.250000,,,,20.80,25.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Feb-2023,24,,interval,,,,1.000000,23.200000,22.600000,24.000000,54.250000,23.90,23.85,23.95,20.20,1.00,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Feb-2023,24,,interval,,,,22.000000,23.600000,22.000000,23.900000,49.250000,,,,20.40,15.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Feb-2023,24,,interval,,,,30.000000,23.300000,21.900000,23.900000,47.250000,,,,21.60,22.00,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Feb-2023,24,,interval,,,,6.000000,23.500000,23.200001,23.799999,40.250000,,,,20.90,16.50,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 19-Feb-2023,24,,interval,,,,45.000000,21.700000,21.100000,23.600000,49.250000,,,,21.10,15.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Feb-2023,24,,interval,,,,35.000000,22.800000,21.200001,24.100000,46.250000,23.80,23.75,23.85,20.20,0.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-Feb-2023,24,,interval,,,,62.000000,23.400000,22.700001,24.200001,45.250000,,,,22.50,13.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Feb-2023,24,,interval,,,,95.000000,23.700000,23.000000,24.200001,53.250000,,,,22.80,19.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-Feb-2023,24,,interval,,,,57.000000,23.800000,21.100000,24.100000,71.250000,,,,20.60,24.00,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-Feb-2023,24,,interval,,,,45.000000,23.700000,23.100000,24.100000,56.250000,,,,20.70,34.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Feb-2023,24,,interval,,,,0.000000,23.800000,23.400000,24.100000,49.250000,,,,20.50,15.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-Feb-2023,24,,interval,,,,0.000000,23.400000,23.400000,23.500000,48.250000,,,,20.50,37.50,80.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-Feb-2023,24,,interval,,,,,,,,,,,,20.40,42.50,82.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Mar-2023,24,,interval,,,,,,,,,,,,20.00,36.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Mar-2023,24,,interval,,,,0.000000,23.700000,23.600000,23.900000,40.250000,,,,20.80,35.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Mar-2023,24,,interval,,,,,,,,,,,,20.20,36.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-Mar-2023,24,,interval,,,,,,,,,,,,19.60,48.50,88.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Mar-2023,24,,interval,,,,,,,,,,,,19.80,47.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Mar-2023,24,,interval,,,,,,,,,,,,19.70,44.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-Mar-2023,24,,interval,,,,0.000000,23.400000,23.400000,23.400000,46.250000,,,,20.30,45.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-Mar-2023,24,,interval,,,,0.000000,23.500000,23.400000,23.700001,53.250000,,,,20.20,46.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-Mar-2023,24,,interval,,,,22.000000,23.700000,23.299999,23.799999,57.250000,,,,19.90,29.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Mar-2023,24,,interval,,,,18.000000,23.700000,23.299999,23.900000,61.250000,,,,20.40,38.50,86.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Mar-2023,24,,interval,,,,8.000000,23.400000,23.299999,23.700001,67.250000,,,,19.50,46.50,84.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Mar-2023,24,,interval,,,,11.000000,23.700000,23.299999,24.100000,59.250000,,,,19.30,15.00,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Mar-2023,24,,interval,,,,3.000000,23.600000,23.600000,23.700001,63.250000,,,,21.10,40.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Mar-2023,24,,interval,,,,,,,,,,,,20.20,42.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 19-Mar-2023,24,,interval,,,,2.000000,23.700000,23.600000,24.400000,60.250000,,,,20.70,20.00,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Mar-2023,24,,interval,,,,22.000000,24.100000,23.600000,24.700001,78.250000,24.70,24.65,24.75,18.90,1.00,104.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-Mar-2023,24,,interval,,,,59.000000,23.000000,21.900000,24.400000,68.250000,,,,19.60,22.00,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Mar-2023,24,,interval,,,,12.000000,23.100000,21.900000,24.200001,54.250000,,,,20.10,32.50,80.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-Mar-2023,24,,interval,,,,10.000000,24.000000,23.600000,24.500000,66.250000,,,,20.80,32.50,80.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 24-Mar-2023,24,,interval,,,,0.000000,23.800000,23.600000,24.400000,50.250000,,,,21.10,42.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-Mar-2023,24,,interval,,,,0.000000,24.200000,23.600000,24.500000,46.250000,,,,21.30,29.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Mar-2023,24,,interval,,,,0.000000,23.700000,23.600000,24.000000,50.250000,,,,20.70,42.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-Mar-2023,24,,interval,,,,0.000000,23.800000,23.600000,24.600000,43.250000,,,,20.60,34.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-Mar-2023,24,,interval,,,,8.000000,23.800000,23.600000,24.600000,62.250000,,,,21.60,40.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 29-Mar-2023,24,,interval,,,,0.000000,24.300000,24.100000,24.700001,54.250000,,,,21.30,30.50,80.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 30-Mar-2023,24,,interval,,,,,,,,,,,,18.30,43.50,177.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 31-Mar-2023,24,,interval,,,,0.000000,23.800000,23.500000,23.900000,52.250000,,,,21.40,31.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Apr-2023,24,,interval,,,,0.000000,23.800000,23.400000,23.900000,39.250000,,,,22.20,20.00,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-Apr-2023,24,,interval,,,,22.000000,23.600000,23.400000,23.900000,70.250000,,,,21.10,45.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Apr-2023,24,,interval,,,,2.000000,23.500000,23.400000,23.799999,59.250000,,,,20.90,36.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-Apr-2023,24,,interval,,,,0.000000,23.400000,23.400000,23.700001,54.250000,,,,21.00,38.50,64.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-Apr-2023,24,,interval,,,,5.000000,23.400000,23.400000,23.700001,56.250000,,,,20.50,40.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Apr-2023,24,,interval,,,,4.000000,23.400000,23.400000,23.500000,59.250000,,,,21.20,40.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-Apr-2023,24,,interval,,,,79.000000,23.100000,22.700001,23.400000,58.250000,,,,21.50,39.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Apr-2023,24,,interval,,,,78.000000,23.200000,22.700001,23.700001,70.250000,,,,20.90,20.00,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Apr-2023,24,,interval,,,,74.000000,23.200000,22.799999,23.600000,68.250000,,,,21.60,45.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-Apr-2023,24,,interval,,,,61.000000,23.100000,22.799999,23.400000,73.250000,,,,21.90,40.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-Apr-2023,24,,interval,,,,38.000000,23.000000,22.799999,23.600000,71.250000,,,,21.70,41.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Apr-2023,24,,interval,,,,21.000000,23.000000,22.799999,24.000000,72.250000,,,,22.30,10.50,84.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Apr-2023,24,,interval,,,,23.000000,23.800000,23.500000,24.200001,66.250000,,,,22.00,13.50,80.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Apr-2023,24,,interval,,,,48.000000,23.600000,23.400000,24.100000,68.250000,,,,22.30,36.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Apr-2023,24,,interval,,,,78.000000,23.700000,23.400000,24.000000,75.250000,,,,21.90,20.00,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Apr-2023,24,,interval,,,,92.000000,23.500000,23.000000,23.900000,70.250000,,,,22.30,32.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 19-Apr-2023,24,,interval,,,,41.000000,23.200000,22.900000,23.400000,64.250000,,,,21.40,38.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Apr-2023,24,,interval,,,,61.000000,22.900000,22.500000,23.200001,69.250000,,,,21.40,28.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-Apr-2023,24,,interval,,,,81.000000,22.600000,22.000000,23.000000,54.250000,,,,22.00,19.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Apr-2023,24,,interval,,,,100.000000,22.600000,22.000000,22.900000,52.250000,22.80,22.75,22.85,22.00,1.00,52.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-Apr-2023,24,,interval,,,,99.000000,22.700000,22.400000,23.200001,54.250000,,,,22.40,18.00,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 24-Apr-2023,24,,interval,,,,99.000000,22.700000,22.100000,23.100000,54.250000,,,,22.10,22.00,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-Apr-2023,24,,interval,,,,100.000000,22.200000,21.700001,22.600000,66.250000,,,,21.70,22.50,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-Apr-2023,24,,interval,,,,65.000000,22.200000,21.600000,22.600000,70.250000,,,,21.30,28.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-Apr-2023,24,,interval,,,,83.000000,22.300000,22.000000,22.700001,59.250000,,,,21.80,38.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-Apr-2023,24,,interval,,,,100.000000,22.500000,22.299999,22.600000,54.250000,,,,22.30,36.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 29-Apr-2023,24,,interval,,,,100.000000,22.500000,22.400000,22.799999,54.250000,,,,22.40,37.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 30-Apr-2023,24,,interval,,,,100.000000,22.500000,22.500000,22.700001,56.250000,,,,22.50,37.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-May-2023,24,,interval,,,,100.000000,22.600000,22.500000,22.900000,55.250000,,,,22.50,37.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-May-2023,24,,interval,,,,100.000000,22.500000,22.299999,22.700001,60.250000,,,,22.30,34.50,60.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-May-2023,24,,interval,,,,100.000000,22.400000,22.299999,22.500000,59.250000,,,,22.30,40.50,60.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-May-2023,24,,interval,,,,76.000000,22.300000,22.000000,22.400000,61.250000,,,,21.70,42.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-May-2023,24,,interval,,,,67.000000,22.200000,22.000000,22.400000,59.250000,,,,21.60,42.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-May-2023,24,,interval,,,,67.000000,22.100000,22.000000,22.299999,57.250000,,,,21.70,39.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-May-2023,24,,interval,,,,99.000000,22.000000,21.500000,22.400000,68.250000,,,,21.50,35.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-May-2023,24,,interval,,,,93.000000,21.700000,21.400000,21.900000,62.250000,,,,20.80,28.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 10-May-2023,24,,interval,,,,100.000000,21.600000,21.500000,21.900000,55.250000,,,,21.50,37.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-May-2023,24,,interval,,,,100.000000,21.500000,21.100000,21.700001,56.250000,,,,21.10,33.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-May-2023,24,,interval,,,,99.000000,21.400000,21.000000,21.600000,57.250000,,,,20.90,40.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-May-2023,24,,interval,,,,100.000000,21.300000,21.200001,21.500000,54.250000,,,,21.20,23.00,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-May-2023,24,,interval,,,,100.000000,21.100000,20.799999,21.299999,71.250000,,,,20.80,29.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-May-2023,24,,interval,,,,100.000000,21.100000,21.000000,21.100000,59.250000,,,,21.00,36.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-May-2023,24,,interval,,,,100.000000,21.000000,21.000000,21.200001,69.250000,,,,21.00,36.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-May-2023,24,,interval,,,,100.000000,21.000000,20.799999,21.299999,77.250000,,,,20.80,36.50,78.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-May-2023,24,,interval,,,,55.000000,20.900000,20.299999,21.200001,66.250000,,,,20.30,38.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-May-2023,24,,interval,,,,100.000000,20.300000,20.000000,20.799999,58.250000,,,,20.00,31.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-May-2023,24,,interval,,,,100.000000,20.800000,20.700001,20.900000,60.250000,,,,20.70,34.50,60.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-May-2023,24,,interval,,,,100.000000,20.600000,20.200001,20.799999,58.250000,,,,20.20,30.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-May-2023,24,,interval,,,,77.000000,20.100000,19.900000,20.500000,58.250000,,,,19.90,40.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 24-May-2023,24,,interval,,,,100.000000,19.900000,19.900000,20.000000,56.250000,,,,19.90,40.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 25-May-2023,24,,interval,,,,100.000000,19.900000,19.799999,20.000000,54.250000,,,,19.80,36.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 26-May-2023,24,,interval,,,,100.000000,19.900000,19.799999,20.000000,53.250000,,,,19.80,34.50,53.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 27-May-2023,24,,interval,,,,100.000000,20.000000,19.799999,20.200001,57.250000,,,,19.80,24.00,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 28-May-2023,24,,interval,,,,100.000000,19.700000,19.600000,19.799999,58.250000,,,,19.60,42.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 29-May-2023,24,,interval,,,,100.000000,19.700000,19.600000,19.799999,56.250000,,,,19.60,43.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 30-May-2023,24,,interval,,,,100.000000,19.700000,19.600000,19.799999,58.250000,,,,19.60,41.50,58.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 31-May-2023,24,,interval,,,,100.000000,19.600000,19.600000,19.700001,55.250000,,,,19.60,40.50,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 01-Jun-2023,24,,interval,,,,100.000000,19.600000,19.100000,19.700001,67.250000,,,,19.10,24.00,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 02-Jun-2023,24,,interval,,,,100.000000,19.500000,19.400000,19.600000,67.250000,,,,19.40,25.50,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 03-Jun-2023,24,,interval,,,,100.000000,19.600000,19.500000,19.799999,55.250000,,,,19.50,10.00,55.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 04-Jun-2023,24,,interval,,,,100.000000,19.500000,19.500000,19.600000,54.250000,,,,19.50,40.50,54.00
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 05-Jun-2023,24,,interval,,,,100.000000,19.400000,19.400000,19.500000,56.250000,,,,19.40,41.50,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 06-Jun-2023,24,,interval,,,,100.000000,19.400000,19.200001,19.500000,56.250000,,,,19.20,22.00,56.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 07-Jun-2023,24,,interval,,,,100.000000,19.400000,19.299999,19.500000,71.250000,,,,19.30,43.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 08-Jun-2023,24,,interval,,,,100.000000,19.300000,19.000000,19.400000,71.250000,,,,19.00,45.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 09-Jun-2023,24,,interval,,,,100.000000,19.300000,19.000000,19.400000,73.250000,,,,19.00,35.50,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 10-Jun-2023,24,,interval,,,,100.000000,19.300000,19.200001,19.400000,72.250000,,,,19.20,26.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 11-Jun-2023,24,,interval,,,,97.000000,19.300000,18.900000,19.400000,61.250000,,,,18.70,17.00,66.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 12-Jun-2023,24,,interval,,,,98.000000,19.300000,18.900000,19.400000,73.250000,,,,18.70,24.00,74.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 13-Jun-2023,24,,interval,,,,100.000000,19.200000,19.100000,19.299999,71.250000,,,,19.10,22.00,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 14-Jun-2023,24,,interval,,,,100.000000,19.200000,19.100000,19.299999,68.250000,,,,19.10,18.50,68.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 15-Jun-2023,24,,interval,,,,100.000000,19.200000,19.100000,19.299999,71.250000,,,,19.10,20.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 16-Jun-2023,24,,interval,,,,100.000000,19.200000,18.799999,19.200001,71.250000,,,,18.80,29.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 17-Jun-2023,24,,interval,,,,100.000000,19.200000,19.100000,19.500000,72.250000,,,,19.10,33.50,72.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 18-Jun-2023,24,,interval,,,,100.000000,19.200000,19.000000,19.500000,61.250000,,,,19.00,24.00,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 20-Jun-2023,24,,interval,,,,100.000000,19.200000,19.000000,19.400000,71.250000,,,,19.00,31.50,70.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 21-Jun-2023,24,,interval,,,,100.000000,19.100000,19.100000,19.200001,63.250000,,,,19.10,32.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 22-Jun-2023,24,,interval,,,,100.000000,19.100000,19.100000,19.200001,76.250000,,,,19.10,36.50,76.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 23-Jun-2023,24,,interval,,,,100.000000,19.100000,19.100000,19.299999,63.250000,,,,19.10,35.50,62.50
227150,227150,0.500000,Transmission,MiniPAT,00:00:00 24-Jun-2023,24,,interval,,,,100.000000,19.300000,19.100000,19.500000,80.250000,,,,19.10,23.00,80.50
