DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,MinTemp15,MaxTemp15,%Ox15,Discont15
47618,47618,0.500000,Transmission,MiniPAT,08:00:00 02-Feb-2019,0.00,1,,,, ,8,,0.000000,28.20,29.00,,,8.000000,28.20,28.80,,,24.000000,27.40,28.40,,,40.000000,25.80,27.80,,,56.000000,25.00,26.20,,,72.000000,24.60,25.60,,,88.000000,24.40,24.80,,,104.000000,24.20,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 04-Feb-2019,0.00,4,,,, ,6,,0.000000,27.60,28.80,,,8.000000,27.00,28.60,,,24.000000,26.80,27.80,,,40.000000,26.00,27.20,,,56.000000,24.60,26.40,,,72.000000,24.00,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 05-Feb-2019,0.00,4,,,, ,5,,0.000000,27.60,29.20,,,8.000000,27.80,28.00,,,24.000000,27.00,27.80,,,40.000000,26.00,27.40,,,56.000000,26.20,26.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 06-Feb-2019,0.00,6,,,, ,5,,0.000000,27.60,29.20,,,8.000000,27.60,28.20,,,24.000000,26.60,28.00,,,40.000000,25.20,27.40,,,64.000000,24.20,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 07-Feb-2019,0.00,3,,,, ,6,,0.000000,27.80,28.20,,,8.000000,27.60,28.20,,,24.000000,27.00,28.00,,,40.000000,25.40,27.40,,,56.000000,24.40,26.00,,,80.000000,23.60,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 08-Feb-2019,0.00,1,,,, ,8,,0.000000,27.80,28.20,,,8.000000,27.60,28.20,,,24.000000,26.80,28.20,,,40.000000,25.00,27.20,,,56.000000,24.00,25.20,,,72.000000,23.80,24.20,,,88.000000,23.60,23.60,,,104.000000,22.80,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 09-Feb-2019,0.00,3,,,, ,8,,0.000000,28.20,28.80,,,8.000000,28.20,28.80,,,24.000000,27.20,28.80,,,40.000000,25.40,28.00,,,64.000000,24.80,25.80,,,80.000000,24.00,25.00,,,96.000000,23.80,24.60,,,120.000000,23.80,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 10-Feb-2019,0.00,3,,,, ,8,,0.000000,28.60,28.80,,,24.000000,26.40,28.60,,,80.000000,24.40,25.20,,,128.000000,22.60,23.80,,,176.000000,21.00,21.40,,,232.000000,19.40,19.60,,,304.000000,16.80,17.00,,,352.000000,15.40,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 11-Feb-2019,0.00,2,,,, ,8,,0.000000,28.00,28.60,,,8.000000,28.20,28.60,,,24.000000,27.00,28.60,,,40.000000,25.80,28.40,,,56.000000,25.20,26.40,,,72.000000,24.80,25.40,,,88.000000,24.20,24.60,,,104.000000,23.80,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 13-Feb-2019,0.00,3,,,, ,6,,0.000000,28.00,28.20,,,16.000000,28.00,28.40,,,24.000000,27.00,28.20,,,40.000000,25.40,28.00,,,56.000000,24.60,25.80,,,80.000000,24.80,24.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 14-Feb-2019,1.00,2,,,, ,8,,0.000000,28.00,28.40,,,8.000000,28.00,28.40,,,32.000000,27.20,28.20,,,56.000000,24.80,26.20,,,80.000000,24.00,24.60,,,112.000000,23.20,23.60,,,144.000000,22.00,22.20,,,160.000000,22.00,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 15-Feb-2019,1.00,4,,,, ,8,,0.000000,28.00,28.20,,,32.000000,26.60,28.20,,,104.000000,22.80,23.20,,,160.000000,21.20,21.60,,,272.000000,18.00,18.20,,,320.000000,16.60,16.80,,,360.000000,15.20,15.40,,,456.000000,10.80,10.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 16-Feb-2019,1.00,5,,,, ,8,,0.000000,28.00,28.20,,,16.000000,27.80,28.20,,,48.000000,25.20,27.00,,,80.000000,23.60,24.20,,,120.000000,22.20,22.80,,,152.000000,21.40,21.80,,,192.000000,20.00,20.40,,,232.000000,19.00,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 17-Feb-2019,1.00,4,,,, ,8,,0.000000,28.20,28.60,,,16.000000,28.20,28.40,,,48.000000,25.20,28.20,,,88.000000,23.00,24.00,,,112.000000,22.20,23.00,,,168.000000,20.80,21.40,,,192.000000,20.00,20.80,,,224.000000,19.40,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 18-Feb-2019,1.00,3,,,, ,8,,0.000000,28.40,29.60,,,16.000000,28.20,28.40,,,48.000000,25.20,27.80,,,80.000000,23.80,24.40,,,136.000000,22.00,22.60,,,152.000000,21.40,22.00,,,184.000000,20.80,21.20,,,232.000000,19.40,19.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 19-Feb-2019,1.00,2,,,, ,8,,0.000000,28.40,28.80,,,16.000000,28.20,28.60,,,56.000000,24.80,26.60,,,96.000000,23.60,24.20,,,160.000000,21.60,21.80,,,168.000000,21.20,21.60,,,232.000000,19.20,19.40,,,264.000000,18.40,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 20-Feb-2019,1.00,3,,,, ,8,,0.000000,28.40,29.00,,,24.000000,27.60,28.40,,,80.000000,24.20,25.00,,,144.000000,22.20,22.40,,,224.000000,19.60,19.80,,,304.000000,16.80,17.00,,,320.000000,16.20,16.40,,,392.000000,12.60,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 21-Feb-2019,1.00,1,,,, ,8,,0.000000,28.20,28.40,,,8.000000,28.20,28.40,,,24.000000,26.80,28.20,,,48.000000,25.20,27.00,,,64.000000,24.20,25.60,,,80.000000,23.80,25.00,,,104.000000,23.40,24.00,,,128.000000,22.80,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 22-Feb-2019,1.00,1,,,, ,8,,0.000000,28.20,28.40,,,16.000000,27.80,28.40,,,48.000000,25.60,27.00,,,96.000000,23.60,24.20,,,128.000000,22.60,23.20,,,168.000000,21.20,21.60,,,200.000000,20.60,20.80,,,240.000000,19.00,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 23-Feb-2019,1.00,2,,,, ,7,,0.000000,28.20,28.40,,,8.000000,28.20,28.40,,,24.000000,27.60,28.40,,,40.000000,25.60,28.20,,,56.000000,25.00,26.60,,,80.000000,24.20,24.60,,,96.000000,24.00,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 24-Feb-2019,1.00,4,,,, ,6,,0.000000,28.20,28.40,,,8.000000,28.20,28.40,,,24.000000,27.00,28.40,,,40.000000,25.80,28.20,,,56.000000,25.20,27.20,,,80.000000,24.40,25.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 25-Feb-2019,1.00,4,,,, ,8,,0.000000,28.20,28.80,,,8.000000,28.20,28.60,,,32.000000,26.20,28.20,,,48.000000,25.40,28.20,,,72.000000,25.20,25.80,,,104.000000,24.00,24.20,,,112.000000,23.80,24.00,,,144.000000,22.60,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 26-Feb-2019,1.00,3,,,, ,8,,0.000000,28.20,28.40,,,16.000000,27.80,28.40,,,48.000000,25.40,28.20,,,96.000000,24.00,25.00,,,120.000000,23.20,24.00,,,184.000000,21.20,21.80,,,200.000000,20.80,21.20,,,240.000000,19.80,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 27-Feb-2019,1.00,5,,,, ,8,,0.000000,28.20,28.60,,,16.000000,28.20,28.40,,,56.000000,25.80,28.00,,,120.000000,23.80,24.20,,,136.000000,23.00,23.00,,,168.000000,22.00,22.20,,,208.000000,21.00,21.00,,,264.000000,19.20,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 28-Feb-2019,1.00,2,,,, ,8,,0.000000,28.20,28.80,,,8.000000,28.20,28.80,,,24.000000,27.20,28.40,,,40.000000,26.00,28.40,,,64.000000,25.20,25.80,,,72.000000,24.80,25.60,,,88.000000,24.40,25.00,,,112.000000,23.60,23.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 01-Mar-2019,1.00,1,,,, ,8,,0.000000,28.40,28.80,,,24.000000,26.80,28.40,,,80.000000,24.00,24.80,,,136.000000,22.20,22.60,,,200.000000,20.60,20.80,,,264.000000,18.40,18.80,,,320.000000,17.00,17.00,,,392.000000,14.20,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 02-Mar-2019,1.00,2,,,, ,8,,0.000000,28.40,30.00,,,8.000000,28.40,28.80,,,24.000000,26.80,28.40,,,48.000000,25.40,27.80,,,64.000000,24.60,26.20,,,80.000000,23.80,24.80,,,104.000000,23.40,23.80,,,128.000000,22.80,23.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 03-Mar-2019,1.00,1,,,, ,8,,0.000000,28.40,29.00,,,8.000000,28.40,29.00,,,24.000000,27.20,28.60,,,40.000000,25.60,28.40,,,56.000000,25.00,26.80,,,72.000000,24.60,25.60,,,88.000000,24.20,25.00,,,104.000000,24.00,24.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 04-Mar-2019,1.00,4,,,, ,8,,0.000000,28.40,28.80,,,8.000000,28.40,28.80,,,24.000000,28.00,28.60,,,40.000000,26.20,28.40,,,56.000000,25.60,27.80,,,72.000000,25.00,26.20,,,88.000000,24.60,24.80,,,104.000000,24.40,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 05-Mar-2019,1.00,3,,,, ,8,,0.000000,28.40,28.40,,,8.000000,28.40,28.40,,,32.000000,27.00,28.40,,,56.000000,25.40,27.60,,,80.000000,24.40,25.80,,,120.000000,23.40,23.60,,,136.000000,22.80,23.20,,,160.000000,22.00,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 06-Mar-2019,1.00,3,,,, ,8,,0.000000,28.20,28.40,,,16.000000,28.20,28.40,,,64.000000,25.40,27.00,,,128.000000,23.40,24.20,,,184.000000,21.40,22.20,,,200.000000,20.80,21.40,,,280.000000,18.60,19.00,,,304.000000,18.20,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 07-Mar-2019,1.00,2,,,, ,8,,0.000000,28.00,28.40,,,40.000000,26.40,28.20,,,200.000000,20.80,21.60,,,288.000000,17.80,18.20,,,312.000000,17.20,17.60,,,408.000000,13.20,13.40,,,520.000000,9.40,9.40,,,624.000000,7.20,7.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 08-Mar-2019,1.00,1,,,, ,5,,0.000000,28.00,28.40,,,8.000000,28.00,28.40,,,24.000000,28.00,28.40,,,40.000000,26.20,28.20,,,64.000000,24.80,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 09-Mar-2019,1.00,4,,,, ,7,,0.000000,27.60,28.00,,,8.000000,27.60,28.00,,,24.000000,27.20,28.00,,,40.000000,25.60,28.20,,,56.000000,24.40,27.20,,,72.000000,24.20,25.20,,,88.000000,24.20,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 10-Mar-2019,1.00,1,,,, ,7,,0.000000,27.20,27.60,,,8.000000,27.20,27.60,,,24.000000,27.20,27.40,,,40.000000,25.00,27.40,,,56.000000,24.40,27.00,,,72.000000,24.00,24.80,,,88.000000,23.20,23.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 11-Mar-2019,1.00,1,,,, ,8,,0.000000,27.20,27.20,,,8.000000,27.20,27.20,,,24.000000,27.00,27.20,,,48.000000,24.60,27.20,,,64.000000,24.00,25.40,,,80.000000,23.20,24.20,,,112.000000,22.20,22.60,,,128.000000,21.80,21.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 12-Mar-2019,1.00,2,,,, ,8,,0.000000,27.20,27.20,,,8.000000,27.20,27.20,,,32.000000,26.00,27.20,,,56.000000,24.20,27.20,,,80.000000,23.40,24.20,,,104.000000,22.60,23.20,,,144.000000,21.20,22.00,,,160.000000,21.20,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 13-Mar-2019,2.00,2,,,, ,8,,0.000000,27.20,27.40,,,8.000000,27.20,27.40,,,24.000000,27.20,27.20,,,40.000000,25.20,27.20,,,56.000000,24.20,27.20,,,72.000000,24.00,25.00,,,88.000000,23.40,24.40,,,104.000000,23.00,23.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 14-Mar-2019,2.00,7,,,, ,8,,0.000000,27.00,27.40,,,8.000000,27.00,27.40,,,40.000000,27.00,27.20,,,72.000000,23.60,25.20,,,128.000000,21.80,22.00,,,136.000000,21.60,22.00,,,168.000000,20.80,20.80,,,208.000000,19.80,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 15-Mar-2019,2.00,2,,,, ,8,,0.000000,27.00,27.20,,,8.000000,27.00,27.20,,,24.000000,27.00,27.20,,,40.000000,26.40,27.20,,,64.000000,23.40,25.00,,,88.000000,22.60,23.20,,,96.000000,22.40,22.60,,,120.000000,22.00,22.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 17-Mar-2019,2.00,2,,,, ,8,,0.000000,26.40,26.60,,,8.000000,26.40,26.60,,,32.000000,26.20,26.60,,,64.000000,22.60,24.60,,,96.000000,21.40,22.40,,,128.000000,20.20,20.80,,,144.000000,19.80,20.20,,,176.000000,19.20,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 18-Mar-2019,2.00,6,,,, ,7,,0.000000,26.40,26.60,,,8.000000,26.40,26.60,,,24.000000,26.40,26.60,,,40.000000,24.00,26.60,,,56.000000,22.80,26.60,,,72.000000,22.20,23.80,,,88.000000,22.20,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 19-Mar-2019,2.00,1,,,, ,8,,0.000000,26.40,26.80,,,8.000000,26.40,26.80,,,40.000000,25.00,26.60,,,64.000000,22.60,24.40,,,112.000000,21.20,21.40,,,128.000000,20.60,20.80,,,152.000000,19.80,20.00,,,192.000000,18.80,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 20-Mar-2019,2.00,3,,,, ,8,,0.000000,26.40,27.20,,,8.000000,26.40,27.00,,,24.000000,26.20,26.40,,,40.000000,23.60,26.40,,,56.000000,22.80,25.40,,,72.000000,22.20,23.00,,,88.000000,21.40,21.80,,,112.000000,20.80,20.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 21-Mar-2019,2.00,2,,,, ,6,,0.000000,26.40,27.00,,,8.000000,26.40,26.80,,,24.000000,26.20,26.60,,,40.000000,24.60,26.40,,,56.000000,22.60,23.80,,,80.000000,22.00,22.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 22-Mar-2019,2.00,4,,,, ,7,,0.000000,26.20,27.00,,,8.000000,26.40,26.60,,,24.000000,26.20,26.40,,,40.000000,24.20,26.40,,,56.000000,23.00,26.00,,,72.000000,22.20,23.80,,,88.000000,21.40,21.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 23-Mar-2019,2.00,4,,,, ,8,,0.000000,25.60,27.40,,,8.000000,25.60,26.60,,,24.000000,25.40,26.40,,,40.000000,24.60,26.20,,,56.000000,22.60,25.20,,,72.000000,21.20,23.20,,,88.000000,20.40,21.20,,,112.000000,19.80,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 24-Mar-2019,2.00,3,,,, ,6,,0.000000,25.80,26.60,,,8.000000,25.60,26.40,,,24.000000,25.40,26.40,,,40.000000,23.80,26.20,,,56.000000,22.60,25.40,,,72.000000,21.80,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 25-Mar-2019,2.00,1,,,, ,8,,0.000000,26.20,26.80,,,8.000000,26.40,26.80,,,40.000000,24.00,26.40,,,72.000000,21.80,23.40,,,104.000000,21.00,21.40,,,128.000000,20.20,20.60,,,160.000000,19.40,19.40,,,200.000000,18.20,18.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47618,47618,0.500000,Transmission,MiniPAT,00:00:00 26-Mar-2019,2.00,3,,,, ,8,,0.000000,26.60,26.80,,,8.000000,26.60,26.80,,,40.000000,24.00,26.80,,,64.000000,22.20,24.20,,,96.000000,21.00,21.60,,,128.000000,20.20,20.40,,,176.000000,19.00,19.20,,,192.000000,18.60,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
