Date,Ptt,Latitude,Longitude,day.at.liberty,month,DistfromStart,bathy_depth,DistToShelf,DistToShore,MinTempFromSeries,MeanTempFromSeries,MaxTempFromSeries,MinDepthFromSeries,MaxDepthFromSeries,MeanDepthFromSeries,MinTemp,MaxTemp,MinDepth,MaxDepth,MeanTempPDT,MeanDepthPDT,DistTravelled
2019-05-26,47618,-25.8166666666667,-163.5125,114,May,2561.21235762393,-5486.7275390625,630.027190583675,631.124711054641,22,23.37847222222222,23.5,2,74,12.3125,20.9,23.4,1,91,22.814285714285713,36.0625,14.593149364960906
2019-05-27,47618,-25.85625,-163.58125,115,May,2569.38023609002,-5296.88720703125,637.708546775665,638.811726818177,22.6,23.193055555555556,23.5,2.5,82.5,19.9375,20.4,23.5,1,123,22.4625,48.05555555555556,8.169355130759516
2019-05-28,47618,-25.7833333333333,-163.4125,116,May,2588.11632677493,-5571.24609375,621.021791616312,622.107363915842,19.8,22.627083333333335,23.1,1.5,117,30.427083333333332,17.4,23.1,0,215,20.399999999999995,88.94444444444444,18.74995236978328
2019-05-29,47618,-25.64,-163.205,117,May,2614.31132079795,-5499.873046875,595.865478200558,596.935408328966,19.3,22.65763888888889,23.4,2.5,106.5,51.35416666666667,15.1,23.3,1,282,19.762500000000003,111.16666666666667,26.18810939097999
2019-05-30,47618,-25.45,-163.075,118,May,2639.1397842529,-5476.63525390625,571.164340817188,572.238606408923,18.4,22.761111111111113,23.2,2.5,192.5,59.211805555555564,17.2,23.3,1,239,20.625,98.72222222222223,24.773574659480378
2019-05-31,47618,-25.1416666666667,-162.8,119,May,2683.18289607613,-5261.419921875,527.248823840489,528.317817845901,20.9,23.120833333333334,23.5,2,103.5,44.46875,19.7,23.5,1,150,22.25,60.5,43.973102207112724
2019-06-01,47618,-24.89375,-162.7375,120,Jun,2711.46016376882,-5255.75,501.426530877508,502.524270794725,22,23.70625,24,2,88.5,21.69270833333332,19.7,24,0,163,22.2625,64.94444444444444,28.17776146445756
2019-06-02,47618,-24.575,-162.6,121,Jun,2749.52682626554,-5258.8125,464.991221109495,466.11726705051,Inf,NA,-Inf,2.5,82,23.17013888888888,21.4,24.1,1,106,23.200000000000003,43.611111111111114,37.94895582457965
2019-06-03,47618,-24.32,-162.165,122,Jun,2801.89941109561,-5042.25244140625,415.852642126983,416.925618371735,23.7,24.534375,24.7,1.5,58,24.13194444444444,22.1,24.7,0,107,NA,NA,52.3760994726831
2019-06-04,47618,-24.095,-162.065,123,Jun,2828.89566029926,-4950.87744140625,389.748029047153,390.842363794489,22.2,24.374305555555555,24.6,2,100.5,34.75694444444443,22,24.6,1,107,23.924999999999994,43.611111111111114,26.912281860375803
2019-06-05,47618,-23.7708333333333,-161.858333333333,124,Jun,2870.61468754534,-4864.9130859375,348.414080470902,349.525535822187,9.9,24.099305555555556,24.6,1.5,486,53.23611111111113,9.7,24.6,0,508,17.925,213.38888888888889,41.614249805762555
2019-06-06,47618,-23.4875,-162.26875,125,Jun,2922.96593625837,-4787.12255859375,352.864903716257,354.145609979388,19.2,24.546875,24.9,3,224,56.916666666666664,18.8,25,0,237,22.437500000000004,96.94444444444444,52.3314660006615
2019-06-07,47618,-23.075,-162.65,126,Jun,2983.13465135193,-5149.0625,354.419229042072,355.47123492295,23.5,24.881944444444446,25.1,2,96.5,41.89236111111113,22.3,25.1,0,119,24.425,48.05555555555556,60.069835203715186
2019-06-08,47618,-22.635,-162.985,127,Jun,3042.90071513771,-4794.00244140625,360.604753868177,361.423808840526,23.9,25.231944444444444,25.5,2,100.5,38.166666666666664,20.3,25.5,0,188,23.599999999999998,76.5,59.635192695288076
2019-06-09,47618,-22.4666666666667,-163.3,128,Jun,3080.27404267291,-4957.50244140625,383.615182673394,384.314570626642,24,25.53333333333333,25.9,2,97,39.60416666666668,21.3,25.9,1,177,24.212500000000002,69.38888888888889,37.38007625347576
2019-06-10,47618,-22.36875,-163.54375,129,Jun,3107.59293487707,-5180.8701171875,404.001236572307,404.628583794989,23.2,25.502083333333335,26,1.5,171,41.263888888888864,19,26.1,0,254,23.037499999999998,101.38888888888889,27.33799047811969
2019-06-11,47618,-22.205,-163.735,130,Jun,3134.40219585389,-5122.62744140625,418.129615969975,418.712110365742,18.4,25.04652777777778,25.6,1,243.5,52.45486111111113,12,25.6,0,453,NA,NA,26.781272487309366
2019-06-12,47618,-21.915,-164.03,131,Jun,3178.71991517998,-5168.625,437.318813880771,438.450528556915,21.9,25.770833333333332,26.1,2,134.5,55.96875,21.9,26.2,1,141,24.900000000000002,56.94444444444444,44.25325407123941
2019-06-13,47618,-21.75,-164.1,132,Jun,3198.4385410061,-5284.4326171875,421.17804594984,422.303046838718,20.8,25.716666666666665,26,2,218.5,61.798611111111136,17.4,26,0,328,22.675,136.05555555555554,19.651176690661362
2019-06-14,47618,-21.625,-164.18,133,Jun,3214.61004346587,-5158.99755859375,409.899253727961,411.016283608192,25.2,25.88854166666667,26,3.5,99.5,51.1875,23.4,26,1,139,25.375,54.27777777777778,16.127851287597572
2019-06-15,47618,-21.5041666666667,-164.104166666667,134,Jun,3230.16720661693,-5071.8701171875,394.924914949421,396.044946432481,23.9,25.95347222222222,26.2,2.5,84,50.10416666666667,20.4,26.4,1,236,24.0875,97.83333333333333,15.514333147124573
2019-06-16,47618,-21.5,-164.04375,135,Jun,3236.43483503156,-5180.3701171875,392.910101813323,394.034406793044,24.5,25.93888888888889,26,2.5,110.5,47.027777777777764,24.2,26,1,117,25.687500000000007,48.05555555555556,6.277274766256379
2019-06-17,47618,-21.57,-164.03,136,Jun,3244.34734302032,-5185.68994140625,400.095795530011,401.222302765958,25.3,25.986458333333335,26,2.5,120.5,38.309027777777764,24.1,26,0,128,25.512500000000003,50.72222222222222,7.880489611141197
2019-06-18,47618,-21.66,-164.06,137,Jun,3254.82440392824,-5145.81494140625,410.51254787109,411.638613844419,23,25.73611111111111,26,5,165,53.63888888888887,22.6,26,4,174,24.8,75.61111111111111,10.438132910665685
2019-06-19,47618,-21.7,-164.115,138,Jun,3262.04109109031,-5267.43505859375,416.188297626843,417.311418525244,12.8,25.570138888888888,26,2.5,433,63.21527777777776,11.6,26,1,458,20.3375,186.72222222222223,7.212216437242878
2019-06-20,47618,-21.745,-164.28,139,Jun,3279.80468329098,-5183.3125,407.799370426563,409.206887443677,22.8,25.80972222222222,25.9,1.5,150.5,32.631944444444436,22.2,25.9,0,162,24.975,63.166666666666664,17.783509226477552
2019-06-21,47618,-21.8958333333333,-164.55,140,Jun,3312.33347920536,-5262.0625,391.62664148833,392.995670626117,7.6,25.147222222222222,25.9,6.5,590.5,71.88194444444444,6.4,25.8,0,705,16.849999999999998,285.3888888888889,32.53039455072383
2019-06-22,47618,-21.90625,-164.8125,141,Jun,3339.44034057933,-4961.4326171875,369.365768974616,370.738083223635,24.2,25.706944444444446,25.9,1.5,112.5,46.847222222222236,23.6,25.8,0,137,25.212500000000002,54.27777777777778,27.149588948448823
2019-06-23,47618,-21.91,-165.04,142,Jun,3362.91403469312,-5102.0576171875,350.310850925254,351.684168150292,25.5,25.522916666666667,25.6,3.5,64,37.13541666666667,22.6,25.6,1,166,24.562499999999996,70.27777777777777,23.510905840575653
2019-06-24,47618,-21.65,-165.19375,143,Jun,3395.89688259121,-5256.1201171875,320.820569616442,322.192597087994,24.9,25.644791666666666,25.9,Inf,-Inf,NA,23,25.9,1,167,NA,NA,32.88846674719625
2019-06-25,47618,-21.4291666666667,-165.416666666667,144,Jun,3429.58012221423,-5043.18994140625,288.15339240811,289.523385547751,23.5,25.47638888888889,25.6,2.5,134.5,53.152777777777764,22.6,25.6,1,167,24.6125,69.38888888888889,33.632397553621644
2019-06-26,47618,-21.16875,-165.61875,145,Jun,3465.31270007772,-5134.62744140625,255.370796443675,256.755623122996,22.2,25.524305555555557,25.7,2,173,55.73958333333332,21.4,25.7,0,202,24.4,79.16666666666667,35.65185347091058
2019-06-27,47618,-20.86,-165.79,146,Jun,3503.9730139928,-5142.0576171875,224.028274714635,225.43470410812,24,25.790972222222223,26,2.5,128,50.91666666666666,22.6,25.9,1,159,25.050000000000004,64.05555555555556,38.542126412577396
2019-06-28,47618,-20.68,-165.815,147,Jun,3524.15616541696,-4935.3701171875,214.181451557609,215.473445717671,21.1,25.84236111111111,26,1.5,195,49.05208333333334,19.9,25.9,1,241,23.650000000000006,101.38888888888889,20.09783667624863
2019-06-29,47618,-20.5541666666667,-165.808333333333,148,Jun,3538.16538540691,-5206.6826171875,210.534987095406,211.786412309326,23.6,25.941666666666666,26,3,128,55.35763888888887,23.7,26,1,133,25.400000000000002,54.27777777777778,13.94859085430397
2019-06-30,47618,-20.27,-165.91,149,Jun,3571.49224889356,-5275.06494140625,193.303927826306,194.637849487452,22.3,26.003125,26.3,2.5,176,51.38888888888887,19.5,26.5,1,259,23.9,103.16666666666667,33.20127138097725
2019-07-01,47618,-20.0375,-165.98125,150,Jul,3598.39364886384,-5093.18994140625,183.52594882851,185.124122658335,24.4,26.138194444444444,26.3,2.5,117,65.65277777777777,20.2,26.3,0,232,24.249999999999993,93.38888888888889,26.795358645902002
2019-07-02,47618,-19.815,-166.14,151,Jul,3628.18487781089,-4955.00341796875,168.03648210147,169.890782021301,23.8,26.085416666666667,26.2,6.5,163.5,61.90625,21.7,26.2,1,204,24.762500000000003,84.5,29.714467508808788
2019-07-03,47618,-19.675,-166.28,152,Jul,3649.56295073321,-5255.7626953125,156.233001267246,158.25623398694,25.6,26.002777777777776,26.1,9.5,94,60.85763888888887,24,26.1,1,136,25.650000000000002,54.27777777777778,21.34291790332541
2019-07-04,47618,-19.62,-166.35,153,Jul,3659.10956679708,-5198.97265625,150.643926637868,152.655115302568,21.8,25.833333333333332,26,18,103.5,62.15104166666667,20.8,26,6,205,24.4375,86.27777777777777,9.537655139463403
2019-07-05,47618,-19.605,-166.36,154,Jul,3661.079109368,-5186.85302734375,150.10175624065,152.105919030897,23.6,25.80972222222222,25.9,11,135.5,64,22.3,25.9,1,188,24.9625,76.5,1.9640906585932723
2019-07-06,47618,-19.67,-166.3,155,Jul,3670.65634924637,-5300.70263671875,154.317962084273,156.335017694679,24.5,25.79652777777778,25.9,17,115,65.39236111111113,22,25.8,1,185,24.875,74.72222222222223,9.55917327014832
2019-07-07,47618,-19.85,-166.25,156,Jul,3691.34406018581,-5168.93310546875,156.156280773324,157.984872279682,18.9,25.649305555555557,25.9,12,254,62.82291666666667,14.3,25.8,1,371,21.4,155.61111111111111,20.60376011237552
2019-07-08,47618,-19.83,-166.25,157,Jul,3693.5679587187,-5156.75341796875,156.39728930302,158.249154489975,24.5,25.805555555555554,25.9,12.5,125,57.135416666666664,23.9,25.9,1,131,25.550000000000004,52.5,2.2140459566567503
2019-07-09,47618,-19.695,-166.3,158,Jul,3709.46501570284,-5319.892578125,153.699831880113,155.707432796272,24.8,25.830555555555556,26.2,2.5,116,63.34375,23.9,26.2,1,142,25.500000000000004,56.94444444444444,15.836751876678715
2019-07-10,47618,-19.625,-166.125,159,Jul,3729.37435319282,-5090.0625,173.327755916405,175.346215776962,16.1,25.601388888888888,26,2,337.5,59.80555555555556,9.5,26,1,503,19.5125,204.5,19.921135669798307
