"","Date","Ptt","Latitude","Longitude","day.at.liberty","month","DistfromStart","bathy_depth","DistToShelf","DistToShore","MinTemp","MaxTemp","MinDepth","MaxDepth","MeanTempPDT","MeanDepthPDT","DistTravelled","date","rs_gsla","rs_vcur","rs_ucur","rs_current_velocity","rs_current_bearing","rs_sst_interpolated","degree_angle","radius"
"146","2023-04-27",227150,-32.9125,159.325,143,"Apr",829.538714879494,-3552.0576171875,114.841683410819,147.430334347377,22,22.6,39,58,22.25,20.9,2.71849822779612,2023-04-27,0.158393481146903,0.116735080036012,0.0196847389864648,0.118383140100183,189.571595653757,22.5300000000001,260.428404346243,4.54533312155705
"147","2023-04-28",227150,-32.9,159.325,144,"Apr",830.928651462551,-3512.49755859375,113.457471516846,146.062260287968,22.4,22.6,37,54,22.5,20.9,1.38628487920543,2023-04-28,0.156257152884806,0.104680084842751,0.0137335388277662,0.105577129395619,187.474251267908,22.34,262.525748732092,4.58193868663833
"148","2023-04-28",227150,-32.9,159.325,144,"Apr",835.59672492122,-3512.49755859375,113.457471516846,146.062260287968,22.4,22.6,37,54,22.5,20.9,0,2023-04-28,0.156257152884806,0.104680084842751,0.0137335388277662,0.105577129395619,187.474251267908,22.34,262.525748732092,4.58193868663833
"149","2023-04-29",227150,-32.9,159.333333333333,145,"Apr",831.706663706037,-3512.49755859375,113.50305208335,146.19086054191,22.6,22.8,37,53,22.55,20.9,0.77965412581165,2023-04-29,0.155188988753758,0.0892680023804801,0.0172432209726397,0.0909181220577761,190.932743851176,22.32,259.067256148824,4.5215766039045
"150","2023-04-29",227150,-32.9,159.333333333333,145,"Apr",834.818712677733,-3512.49755859375,113.50305208335,146.19086054191,22.6,22.8,37,53,22.55,20.9,0,2023-04-29,0.155188988753758,0.0892680023804801,0.0172432209726397,0.0909181220577761,190.932743851176,22.32,259.067256148824,4.5215766039045
"151","2023-04-30",227150,-32.9,159.35,146,"Apr",833.262688191885,-3462.12744140625,113.610393254375,146.460353544654,22.6,22.7,37,56,22.55,20.9,1.55930825049721,2023-04-30,0.153510445119253,0.0819434483390048,0.0190743594830086,0.0841341780453947,193.103662461394,22.2500000000001,256.896337538606,4.48368692636338
"152","2023-05-01",227150,-32.9,159.333333333333,147,"May",831.706663706037,-3512.49755859375,113.50305208335,146.19086054191,22.7,22.8,37,54,22.7,20.9,1.55930825049721,2023-05-01,0.166175819815971,0.158698670898631,0.0283826469107167,0.161216757164541,190.139925107154,22.1900000000001,259.860074892846,4.53541390135921
"153","2023-05-01",227150,-32.9,159.333333333333,147,"May",834.818712677733,-3512.49755859375,113.50305208335,146.19086054191,22.7,22.8,37,54,22.7,20.9,0,2023-05-01,0.166175819815971,0.158698670898631,0.0283826469107167,0.161216757164541,190.139925107154,22.1900000000001,259.860074892846,4.53541390135921
"154","2023-05-02",227150,-32.9,159.325,148,"May",830.928651462551,-3512.49755859375,113.457471516846,146.062260287968,22.5,22.7,35,59,22.5,20.0714285714286,0.77965412581165,2023-05-02,0.168159553202203,0.159156455526223,0.0276196725313964,0.161535208689661,189.844940921443,22.1700000000001,260.155059078557,4.54056234664118
"155","2023-05-02",227150,-32.9,159.325,148,"May",835.59672492122,-3512.49755859375,113.457471516846,146.062260287968,22.5,22.7,35,59,22.5,20.0714285714286,0,2023-05-02,0.168159553202203,0.159156455526223,0.0276196725313964,0.161535208689661,189.844940921443,22.1700000000001,260.155059078557,4.54056234664118
"156","2023-05-03",227150,-32.8875,159.3125,149,"May",837.41167609623,-3573.49755859375,112.01434599836,144.507569891461,22.3,22.5,38,59,22.4,20.9,1.81374100102748,2023-05-03,0.191506569209406,0.145880701326049,-0.0105290464346207,0.146260178579826,175.871793634832,22.09,274.128206365168,4.78443977365866
"157","2023-05-04",227150,-32.875,159.266666666667,150,"May",841.911686352247,-3801.24755859375,110.517435013508,142.527397291663,22.4,22.5,40,59,22.35,20.9,4.50747151116448,2023-05-04,0.184487204919659,-0.0900309767598004,-0.00122075900691255,0.0900392527116739,0.776844318975558,21.96,89.2231556810244,1.55723783565336
"158","2023-05-05",227150,-32.8625,159.23125,151,"May",845.499572009462,-4043.4375,109.160198388481,140.764740902091,21.9,22.4,42,61,22.1333333333333,23.5,3.59290319055378,2023-05-05,0.17441594311263,-0.0474570063937253,-0.0286878366624449,0.0554541200293107,31.1530293011505,21.9100000000001,58.8469706988495,1.02707339351955
"159","2023-05-06",227150,-32.8375,159.175,152,"May",851.444144401953,-4323.3701171875,106.621673671299,137.543839293084,21.8,22.3,43,58,22.05,20.9,5.95094619000736,2023-05-06,0.176094486747135,-0.0471518166419972,-0.0299085956693574,0.0558374238978987,32.3871281179704,22.0600000000001,57.6128718820296,1.00553430587108
"160","2023-05-07",227150,-32.8125,159.125,153,"May",856.880640335859,-4342.43994140625,104.24743116418,134.531183922861,21.9,22.3,39,58,22,20.9,5.44121189477428,2023-05-07,0.181282712526513,-0.00335708726900951,-0.0144965132070865,0.0148801522201548,76.961343416977,22.0000000000001,13.038656583023,0.227567487410585
"161","2023-05-08",227150,-32.7916666666667,159.075,154,"May",862.096530458846,-4280.4951171875,102.567312215952,132.138828132059,21.6,22.3,36,68,21.9,24.6428571428571,5.22199342194161,2023-05-08,0.158698670898631,-0.20142523614057,-0.0190743594830086,0.202326362454258,5.40960494447339,21.9100000000001,84.5903950555266,1.47638090928167
"162","2023-05-09",227150,-32.7583333333333,159.066666666667,155,"May",865.884027532282,-4276.5,99.044623001158,128.444670872645,21,21.9,29,61,21.6,22.3571428571429,3.77823035599435,2023-05-09,0.215311369844201,-0.270398120031129,-0.0120549951932614,0.270666706902564,2.55269260693595,21.71,87.447307393064,1.52624343601255
"163","2023-05-10",227150,-32.7375,159.04375,156,"May",869.039936472157,-4278.93994140625,97.1599956318163,126.166621981868,21.7,21.8,37,55,21.7,20.9,3.15446707172636,2023-05-10,0.223398898264996,-0.221109975127035,-0.0207529031175133,0.222081750912773,5.36194952755833,21.6200000000001,84.6380504724416,1.47721265321325
"164","2023-05-11",227150,-32.7,159.0125,157,"May",874.132497412989,-4226.3701171875,93.7191641848728,122.116369886727,21.3,21.6,34,55,21.4,21.2142857142857,5.08702704005069,2023-05-11,0.230876047182336,-0.196389605237056,-0.0163276517174553,0.197067169401129,4.75258855353841,21.5500000000001,85.2474114464616,1.48784800854306
"165","2023-05-12",227150,-32.68125,159.00625,158,"May",876.297888482266,-4236,91.8386412569169,120.070034529131,21,21.5,41,56,21.45,20.9,2.16038136737179,2023-05-12,0.217752887858026,-0.181282712526513,-0.048982955152366,0.187783789919229,15.1203630022785,21.5300000000001,74.8796369977215,1.3068962083084
"166","2023-05-13",227150,-32.675,159.0875,159,"May",883.934144186224,-4247.81494140625,89.6071154164972,119.206166393192,21.4,21.5,23,54,21.3,18.9285714285714,7.65197993915998,2023-05-13,0.208444600430318,-0.0434895396212595,-0.0772130071872187,0.0886182178525532,60.6100004539461,21.47,29.3899995460539,0.512952259238279
"167","2023-05-14",227150,-32.66875,159.175,160,"May",892.153682233986,-4228.4951171875,87.9478456154417,118.88085448292,21,21.2,30,70,21.075,24.9444444444444,8.23650485081629,2023-05-14,0.185555369050707,0.250255596417072,-0.0746188942975295,0.261143337889846,163.396959480679,21.2500000000001,286.603040519321,5.00216670328887
"168","2023-05-15",227150,-32.675,159.25625,161,"May",899.790467786223,-4412.24755859375,88.3354149508808,120.418130517596,21.2,21.1,36,58,21.1,20.9,7.65250833398964,2023-05-15,0.188149481940396,0.20966535943723,-0.0740085147940732,0.222343930004773,160.557783971143,21.09,289.442216028857,5.05171966397226
"169","2023-05-16",227150,-32.675,159.3,162,"May",903.885377286955,-4356.6875,88.4192060316956,121.072610836696,21.2,21.1,37,69,21.0333333333333,24.6428571428571,4.10350200753191,2023-05-16,0.189675430699037,0.289014694886546,-0.068972883890559,0.297130867754502,166.577514449841,20.9800000000001,283.422485550159,4.94665554703633
"170","2023-05-17",227150,-32.68125,159.3,163,"May",904.580345578484,-4356.6875,89.1116626156443,121.754943833759,20.9,21.2,37,77,21.025,27.6111111111111,0.693117156354471,2023-05-17,0.151374116857156,0.289014694886546,-0.115361726153236,0.311187759594456,158.240328462567,21.01,291.759671537433,5.09216689286539
"171","2023-05-18",227150,-32.7,159.325,164,"May",907.714076687191,-4213.5576171875,91.3190102090514,124.228360207867,20.5,21.2,38,69,20.6666666666667,24.6428571428571,3.13371434905051,2023-05-18,0.136419819022477,0.304731967100545,-0.153968229746845,0.341420250635994,153.19445226017,20.8600000000001,296.80554773983,5.18023404624525
"172","2023-05-19",227150,-32.7125,159.325,165,"May",909.104013270248,-4170.24755859375,92.7020590347352,125.589403743688,20.2,20.7,18,55,20.25,17.8333333333333,1.38624053688378,2023-05-19,0.126043367463721,0.287183556376177,-0.159461645277952,0.328485024571319,150.958321898879,20.7,299.041678101121,5.21926188355359
"173","2023-05-20",227150,-32.725,159.34375,166,"May",911.342046967662,-3994.6201171875,94.218255340358,127.291085821283,20.1,20.8,31,57,20.4666666666667,20.0714285714286,2.23863400193376,2023-05-20,0.116887674911876,0.272534448293226,-0.155494178505486,0.313772951440351,150.293136164884,20.4400000000001,299.706863835116,5.23087156474909
"174","2023-05-21",227150,-32.70625,159.3375,167,"May",913.507393789941,-4059.8701171875,92.0974982364874,125.136612181474,20.8,20.9,35,59,20.8333333333333,21.2142857142857,2.16034503205062,2023-05-21,0.109105336242809,0.260326858224101,-0.159461645277952,0.305283621289421,148.510698978078,20.2500000000001,301.489301021922,5.26198096236884
"175","2023-05-22",227150,-32.71875,159.2875,168,"May",918.38745140981,-4314.62744140625,93.2253631034375,125.658153441614,20.3,20.7,30,57,20.5333333333333,21.2142857142857,4.88842770620698,2023-05-22,0.133825706132788,0.233470160072025,-0.120092167305022,0.262546080321292,152.779657848785,20.0600000000001,297.220342151215,5.18747357444279
"176","2023-05-23",227150,-32.725,159.225,169,"May",924.275408718754,-4348.8076171875,93.9347416981341,125.54304344359,20,20.4,40,58,20.15,20.9,5.89993761926353,2023-05-23,0.164955060809058,0.16876993270566,-0.21454839546488,0.272973083255525,128.189607244243,19.8800000000001,321.810392755757,5.61665092072407
"177","2023-05-24",227150,-32.71875,159.1375,170,"May",932.490376603055,-4225.68505859375,93.7849422384982,124.191431246549,20.1,19.9,41,55,20,20.9,8.23194715814258,2023-05-24,0.141608044801856,0.144659942319137,-0.226603390658142,0.268841208838121,122.553503005367,19.65,327.446496994633,5.71501949667806
"178","2023-05-25",227150,-32.7,159.05625,171,"May",940.373001384486,-4251.56005859375,92.8538084759383,121.986110258664,20,19.9,36,53,19.9,20.9,7.89656121925123,2023-05-25,0.151831901484748,0.105290464346207,-0.181282712526513,0.209641369350638,120.148366032001,19.7900000000001,329.851633967999,5.75699705582475
"179","2023-05-26",227150,-32.6666666666667,159.025,172,"May",945.094417935802,-4268.9375,89.8518637022895,118.371206334492,19.9,20,34,53,19.9333333333333,21.2142857142857,4.71748346051512,2023-05-26,0.0857583202356065,0.112309828635954,-0.214090610837288,0.241760805874154,117.681061568485,19.7500000000001,332.318938431515,5.80005964236226
"180","2023-05-27",227150,-32.6375,159.1125,173,"May",953.904967679421,-4293.49755859375,85.1367974418468,115.095648744446,19.9,20.1,24,56,20.0333333333333,18.9285714285714,8.82334975813267,2023-05-27,0.0575282682007538,0.13428349076038,-0.224772252147773,0.261829374261894,120.854949085588,19.5600000000001,329.145050914412,5.74466485510086
"181","2023-05-28",227150,-32.5833333333333,159.191666666667,174,"May",963.458095083484,-4156.37744140625,78.3918441600649,109.587667901352,19.8,19.8,42,57,19.65,20.9,9.55505522862158,2023-05-28,0.0502037141592785,0.117955839042925,-0.21943143149253,0.249125938214353,118.260348046021,19.6600000000001,331.739651953979,5.78994918601697
"182","2023-05-29",227150,-32.5625,159.24375,175,"May",968.860436883421,-4129.68994140625,75.872743959671,107.904134770141,19.8,19.8,43,55,19.65,20.9,5.40891603946635,2023-05-29,0.0405902369798422,0.121770710939527,-0.210580928692415,0.243253845954545,120.039114739678,19.65,329.960885260322,5.75890385058785
"183","2023-05-30",227150,-32.54375,159.26875,176,"May",971.996853857899,-4132.06005859375,73.7853831709284,106.228745475324,19.7,19.8,41,58,19.65,20.9,3.13636843905208,2023-05-30,0.0343338470694154,0.119329192925702,-0.197762959119833,0.2309754192206,121.106573724311,19.65,328.893426275689,5.740273176676
"184","2023-05-31",227150,-32.525,159.275,177,"May",974.162521048363,-4116.75,71.7161789833897,104.286526716247,19.8,19.7,41,54,19.75,20.9,2.16060811568464,2023-05-31,0.0308241649245418,0.11063128500145,-0.184487204919659,0.215115806021176,120.949815953392,19.6200000000001,329.050184046608,5.74300911590663
"185","2023-06-01",227150,-32.5,159.275,178,"Jun",976.942394214477,-4121.93994140625,68.9444219337495,101.561591906499,19.2,19.6,24,67,19.475,21.3888888888889,2.77239543483338,2023-06-01,-0.00274670776555323,0.0807226893320922,-0.152442280988204,0.17249580170512,117.902541062161,19.72,332.097458937839,5.79619409597196
"186","2023-06-02",227150,-32.48125,159.275,179,"Jun",979.027299089062,-4117.06005859375,66.8656461185443,99.5196182359597,19.6,19.6,26,66,19.525,20.5,2.07928933721269,2023-06-02,0.0787389559458593,0.115361726153236,-0.279401217707109,0.302280281059267,112.435198388833,19.6700000000001,337.564801611167,5.89161722695632
"187","2023-06-03",227150,-32.46875,159.26875,180,"Jun",980.535829301306,-4117.06005859375,65.4689299097004,98.0473911275988,19.6,19.8,10,55,19.6,16.0555555555556,1.50555558501319,2023-06-03,0.0773656020630827,0.11215723376009,-0.266888437886256,0.289497294222384,112.794100451316,19.6300000000001,337.205899548684,5.8853532042738
"188","2023-06-04",227150,-32.45,159.25,181,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.6,19.6,41,54,19.5,20.9,2.72599746939712,2023-06-04,0.0619535196008118,0.112004638884226,-0.291303618024507,0.312094275829842,111.031477138459,19.58,338.968522861541,5.91611678455556
"189","2023-06-04",227150,-32.45,159.25,181,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.6,19.6,41,54,19.5,20.9,0,2023-06-04,0.0619535196008118,0.112004638884226,-0.291303618024507,0.312094275829842,111.031477138459,19.58,338.968522861541,5.91611678455556
"190","2023-06-04",227150,-32.45,159.25,181,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.6,19.6,41,54,19.5,20.9,0,2023-06-04,0.0619535196008118,0.112004638884226,-0.291303618024507,0.312094275829842,111.031477138459,19.58,338.968522861541,5.91611678455556
"191","2023-06-04",227150,-32.45,159.25,181,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.6,19.6,41,54,19.5,20.9,0,2023-06-04,0.0619535196008118,0.112004638884226,-0.291303618024507,0.312094275829842,111.031477138459,19.58,338.968522861541,5.91611678455556
"192","2023-06-05",227150,-32.45,159.25,182,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.5,19.5,42,55,19.5,20.9,0,2023-06-05,0.0833168022217814,0.0639372529870447,-0.326095249721514,0.332304204322585,101.093216762236,19.59,348.906783237764,6.08957215004114
"193","2023-06-05",227150,-32.45,159.25,182,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.5,19.5,42,55,19.5,20.9,0,2023-06-05,0.0833168022217814,0.0639372529870447,-0.326095249721514,0.332304204322585,101.093216762236,19.59,348.906783237764,6.08957215004114
"194","2023-06-05",227150,-32.45,159.25,182,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.5,19.5,42,55,19.5,20.9,0,2023-06-05,0.0833168022217814,0.0639372529870447,-0.326095249721514,0.332304204322585,101.093216762236,19.59,348.906783237764,6.08957215004114
"195","2023-06-05",227150,-32.45,159.25,182,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.5,19.5,42,55,19.5,20.9,0,2023-06-05,0.0833168022217814,0.0639372529870447,-0.326095249721514,0.332304204322585,101.093216762236,19.59,348.906783237764,6.08957215004114
"196","2023-06-06",227150,-32.45,159.25,183,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.3,19.4,22,56,19.3666666666667,18.9285714285714,0,2023-06-06,0.0857583202356065,0.060274975966307,-0.317549936673127,0.323219793652625,100.747603064473,19.6900000000001,349.252396935527,6.0956042470071
"197","2023-06-06",227150,-32.45,159.25,183,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.3,19.4,22,56,19.3666666666667,18.9285714285714,0,2023-06-06,0.0857583202356065,0.060274975966307,-0.317549936673127,0.323219793652625,100.747603064473,19.6900000000001,349.252396935527,6.0956042470071
"198","2023-06-06",227150,-32.45,159.25,183,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.3,19.4,22,56,19.3666666666667,18.9285714285714,0,2023-06-06,0.0857583202356065,0.060274975966307,-0.317549936673127,0.323219793652625,100.747603064473,19.6900000000001,349.252396935527,6.0956042470071
"199","2023-06-06",227150,-32.45,159.25,183,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.3,19.4,22,56,19.3666666666667,18.9285714285714,0,2023-06-06,0.0857583202356065,0.060274975966307,-0.317549936673127,0.323219793652625,100.747603064473,19.6900000000001,349.252396935527,6.0956042470071
"200","2023-06-07",227150,-32.45,159.25,184,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.4,19.4,43,70,19.4,24.6428571428571,0,2023-06-07,0.0799597149527719,0.0675995300077823,-0.310225382631651,0.31750509363824,102.292851863193,19.6700000000001,347.707148136807,6.06863456770695
"201","2023-06-07",227150,-32.45,159.25,184,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.4,19.4,43,70,19.4,24.6428571428571,0,2023-06-07,0.0799597149527719,0.0675995300077823,-0.310225382631651,0.31750509363824,102.292851863193,19.6700000000001,347.707148136807,6.06863456770695
"202","2023-06-07",227150,-32.45,159.25,184,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.4,19.4,43,70,19.4,24.6428571428571,0,2023-06-07,0.0799597149527719,0.0675995300077823,-0.310225382631651,0.31750509363824,102.292851863193,19.6700000000001,347.707148136807,6.06863456770695
"203","2023-06-07",227150,-32.45,159.25,184,"Jun",983.263751466071,-4171,63.3890142343777,95.6842088936974,19.4,19.4,43,70,19.4,24.6428571428571,0,2023-06-07,0.0799597149527719,0.0675995300077823,-0.310225382631651,0.31750509363824,102.292851863193,19.6700000000001,347.707148136807,6.06863456770695
"204","2023-06-08",227150,-32.425,159.25,185,"Jun",986.043624632185,-4139.68994140625,60.6169165857885,92.9550699415504,19.2,19.4,45,70,19.2666666666667,26.9285714285714,2.77236235750442,2023-06-08,0.0773656020630827,0.133978301008652,-0.278180458700197,0.308762939394962,115.71656828489,19.6200000000001,334.28343171511,5.8343465182943
"205","2023-06-09",227150,-32.425,159.275,186,"Jun",988.39009901663,-3977.81005859375,60.6295671706274,93.4036122753996,19.1,19.4,35,73,NA,NA,2.3513668725312,2023-06-09,0.100712618070285,0.105137869470343,-0.250408191292936,0.271584671628137,112.775875891052,19.6000000000001,337.224124108948,5.88567128285513
"206","2023-06-10",227150,-32.4,159.275,187,"Jun",991.169972182744,-3780.62744140625,57.8581156564005,90.6907314241759,19.3,19.4,27,72,19.325,22.2777777777778,2.77235134087905,2023-06-10,0.104680084842751,0.140082096043215,-0.237895411472083,0.276074664595164,120.491235932289,19.5600000000001,329.508764067711,5.75101284715874
"207","2023-06-11",227150,-32.4,159.3,188,"Jun",993.517096720902,-3711.74755859375,57.967431071754,91.2117436323778,18.8,19.4,17,66,NA,NA,2.35201526705102,2023-06-11,0.10315413608411,0.15152671173302,-0.219126241740802,0.266414440652286,124.664020163797,19.4900000000001,325.335979836203,5.67818402334362
"208","2023-06-12",227150,-32.375,159.3,189,"Jun",996.296969887016,-3593.62744140625,55.2016009301679,88.5186747949586,18.9,19.4,24,73,19.3,22.2777777777778,2.77234032884824,2023-06-12,0.104985274594479,0.211343903071735,-0.19165916408527,0.285305942005173,137.796397539393,19.5300000000001,312.203602460607,5.44898079952506
"209","2023-06-13",227150,-32.35,159.3,190,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.3,22,70,19.25,22.2777777777778,2.77232932141437,2023-06-13,0.0904887613873926,0.194558466726687,-0.148017029588146,0.24446275385657,142.736691823616,19.27,307.263308176384,5.36275639824791
"210","2023-06-13",227150,-32.35,159.3,190,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.3,22,70,19.25,22.2777777777778,0,2023-06-13,0.0904887613873926,0.194558466726687,-0.148017029588146,0.24446275385657,142.736691823616,19.27,307.263308176384,5.36275639824791
"211","2023-06-13",227150,-32.35,159.3,190,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.3,22,70,19.25,22.2777777777778,0,2023-06-13,0.0904887613873926,0.194558466726687,-0.148017029588146,0.24446275385657,142.736691823616,19.27,307.263308176384,5.36275639824791
"212","2023-06-14",227150,-32.35,159.3,191,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.2,19.2,18,68,19.14,21.5,0,2023-06-14,0.0811804739596844,0.221872949506356,-0.120702546808478,0.252580107151578,151.453079504169,19.26,298.546920495831,5.21062673434199
"213","2023-06-14",227150,-32.35,159.3,191,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.2,19.2,18,68,19.14,21.5,0,2023-06-14,0.0811804739596844,0.221872949506356,-0.120702546808478,0.252580107151578,151.453079504169,19.26,298.546920495831,5.21062673434199
"214","2023-06-14",227150,-32.35,159.3,191,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.2,19.2,18,68,19.14,21.5,0,2023-06-14,0.0811804739596844,0.221872949506356,-0.120702546808478,0.252580107151578,151.453079504169,19.26,298.546920495831,5.21062673434199
"215","2023-06-15",227150,-32.35,159.3,192,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.2,20,70,19.2,22.2777777777778,0,2023-06-15,0.068972883890559,0.256054201699907,-0.107426792608304,0.277676556407422,157.239657010326,19.1600000000001,292.760342989674,5.10963190443771
"216","2023-06-15",227150,-32.35,159.3,192,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.2,20,70,19.2,22.2777777777778,0,2023-06-15,0.068972883890559,0.256054201699907,-0.107426792608304,0.277676556407422,157.239657010326,19.1600000000001,292.760342989674,5.10963190443771
"217","2023-06-15",227150,-32.35,159.3,192,"Jun",999.07684305313,-3319.24755859375,52.4364693374416,85.8306641766862,19.3,19.2,20,70,19.2,22.2777777777778,0,2023-06-15,0.068972883890559,0.256054201699907,-0.107426792608304,0.277676556407422,157.239657010326,19.1600000000001,292.760342989674,5.10963190443771
"218","2023-06-16",227150,-32.3375,159.28125,193,"Jun",1001.32063273481,-3319.74755859375,50.9508080227621,84.0604889824952,18.9,19.2,29,70,19.15,24.0555555555556,2.24433386603688,2023-06-16,0.0662261761250057,0.25727496070682,-0.0877420536218394,0.271825446528601,161.168370953727,19.1600000000001,288.831629046273,5.04106291075635
"219","2023-06-17",227150,-32.325,159.275,194,"Jun",1002.82952633147,-3160.8076171875,49.5444312436912,82.5758574592851,19.3,19.5,34,71,19.425,24.9444444444444,1.50589031431095,2023-06-17,0.0552393450627928,0.27116109441045,-0.0708040224009278,0.280252651566446,165.366001334124,19.1800000000001,284.633998665876,4.96780043983668
"220","2023-06-18",227150,-32.3125,159.275,195,"Jun",1004.21946291453,-3044.87744140625,48.1589377069271,81.2273627636637,19.2,19.5,24,61,19.225,21.3888888888889,1.38615503467682,2023-06-18,0.0337234675659591,0.31205652114202,-0.0270092930279401,0.313223202041498,175.053231264386,19.1200000000001,274.946768735614,4.79872638215587
"221","2023-06-19",227150,-32.3,159.275,196,"Jun",1005.60939949758,-2953.6875,46.7734861152259,79.8801599571228,19.2,19.3,29,82,19.275,24.9444444444444,1.3861522857028,2023-06-19,0.0163276517174553,0.200967451512978,-0.00885050280011597,0.20116224289721,177.478352836021,19.1700000000001,272.521647163979,4.7564000259697
"222","2023-06-20",227150,-32.2833333333333,159.25,197,"Jun",1008.60217972103,-2948.87744140625,44.9091884541381,77.5480908446718,19.2,19.3,31,70,19.25,24.9444444444444,2.99349542948004,2023-06-20,0.015564677338135,0.206003082416492,0.00366227702073764,0.206035633418282,181.018484347713,19.21,268.981515652287,4.69461307513707
"223","2023-06-21",227150,-32.275,159.25,198,"Jun",1009.52880410973,-2948.87744140625,43.985262538285,76.6456377235588,19.2,19.2,33,62,19.1666666666667,22.3571428571429,0.924097554370429,2023-06-21,-0.0260937237727557,0.115972105656692,0.035554606076328,0.121299873469389,197.044436945635,18.96,252.955563054365,4.41490743653479
"224","2023-06-22",227150,-32.2625,159.25,199,"Jun",1010.91874069279,-2962.8125,42.5993899142424,75.2929447542091,19.2,19.1,37,76,19.125,27.6111111111111,1.38614404224741,2023-06-22,-0.0404376421039781,0.0476096012695894,0.0305189751728137,0.0565515868800169,212.660912721674,18.95,237.339087278326,4.14234851668498
"225","2023-06-23",227150,-32.25,159.25,200,"Jun",1012.30867727585,-3044.12255859375,41.2135382915363,73.9414934608552,19.2,19.2,35,62,19.1,22.3571428571429,1.38614129559062,2023-06-23,-0.0396746677246578,0.0183113851036882,0.0526452321731036,0.0557389208271524,250.820991974189,18.9800000000001,199.179008025811,3.47632949090661
"226","2023-06-24",227150,-32.225,159.23125,201,"Jun",1015.60073493775,-3177.0625,38.5219871191981,70.8520758094716,19.2,19.5,23,79,19.28,25.1363636363636,3.28760919390548,2023-06-24,-0.0483725756489097,0.0122075900691255,0.057986052828346,0.0592571310300081,258.111341960372,18.9400000000001,191.888658039628,3.349088880025
"227","2023-06-25",227150,-32.19375,159.225,202,"Jun",1019.12497768086,-3368.5625,35.0821518312642,67.3402871502932,19.4,19.8,19,78,19.6,22.2272727272727,3.51506669922017,2023-06-25,-0.0430317549936673,0.00122075900691255,0.0682099095112386,0.0682208326545808,268.974681641225,18.9900000000001,181.025318358775,3.15948783483156
"228","2023-06-26",227150,-32.1625,159.225,203,"Jun",1022.5998191385,-3447.6826171875,31.6210483598449,63.9572533609963,19.6,19.7,35,57,19.6,21.2142857142857,3.46531035567078,2023-06-26,-0.0526452321731036,-0.0120549951932614,0.0769078174354905,0.0778468707900343,278.908400250822,18.8000000000001,171.091599749178,2.98611173812746
"229","2023-06-27",227150,-32.13125,159.20625,204,"Jun",1026.49734034689,-3529.75244140625,28.319355844727,60.193126106463,19.3,19.5,37,54,19.4,20.9,3.89067110102346,2023-06-27,-0.0550867501869287,-0.0317397341797262,0.075687058428578,0.0820727819643678,292.750976342788,18.5400000000001,157.249023657212,2.7445132083648
"230","2023-06-28",227150,-32.11875,159.2,205,"Jun",1028.00675366051,-3580.31494140625,27.0249777736673,58.7157969977913,19.1,19.3,37,54,19.2,20.9,1.5063690429742,2023-06-28,-0.0610379503456274,0.0187691697312804,0.093540658904674,0.0954051183151207,258.654122876045,18.6300000000001,191.345877123955,3.33961556592951
"231","2023-06-29",227150,-32.0875,159.225,206,"Jun",1032.20433121432,-3496.3125,23.3195683885753,55.879194327231,18.9,18.9,35,54,18.8666666666667,20.0714285714286,4.19239590243366,2023-06-29,-0.042268780614347,0.0387590984694734,0.144354752567409,0.149467596163731,254.970615649983,18.5600000000001,195.029384350017,3.4039048950453
"232","2023-06-30",227150,-32.0583333333333,159.225,207,"Jun",1035.44751657479,-3363.5625,20.094635519476,52.7577811535781,18.8,18.9,1,81,18.8,19.1153846153846,3.23423584939797,2023-06-30,-0.0407428318557063,0.0344864419452795,0.158851265774495,0.162551651225709,257.751222381316,18.3600000000001,192.248777618684,3.35537415238042
