Index,DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,Time Offset,Count,InitLocQ,InitTime,InitLat,InitLon,Deepest,SSTTime,SSTDepth,SSTTemp,CorrectedSolarNoon,SolarLongitude,SolarLatitude,Type,Delta,MinDepth,MaxDepth,AttenShallow,AttenDeep,MinCorrectedLLDepth,TravelMetric,FoundPrevious,K,LL0,Depth0,LL1,Depth1,LL2,Depth2,LL3,Depth3,LL4,Depth4,LL5,Depth5,LL6,Depth6,LL7,Depth7,LL8,Depth8,LL9,Depth9,LL10,Depth10,LL11,Depth11,LL12,Depth12,LL13,Depth13,LL14,Depth14,LL15,Depth15,LL16,Depth16
48,"227151",227151,0.500000,Transmission,MiniPAT,19-Apr-2022,07:03:45,3,5,,,,,88,09:00:00 19-Apr-2022,19,19.3,,,,Dusk,450,48,80,,,,0,,57916,128,,125,,123,,117,,108,,92,,76,,70,,57,
49,"227151",227151,0.500000,Transmission,MiniPAT,19-Apr-2022,16:10:00,3,5,,,,,80,09:00:00 19-Apr-2022,19,19.3,,,,Dawn,1800,48,80,,,,0,,40181,59,,64,,64,,64,,64,,64,,64,,64,,110,
50,"227151",227151,0.500000,Transmission,MiniPAT,20-Apr-2022,06:58:45,3,4,,,,,80,15:00:00 20-Apr-2022,17,20.7,,,,Dusk,600,48,80,,,,0,,23686,136,,132,,126,,114,,101,,83,,89,,72,,50,
51,"227151",227151,0.500000,Transmission,MiniPAT,20-Apr-2022,19:42:30,3,4,,,,,80,15:00:00 20-Apr-2022,17,20.7,,,,Dawn,450,48,80,,,,0,,23981,58,,68,,78,,95,,109,,117,,127,,132,,135,
52,"227151",227151,0.500000,Transmission,MiniPAT,21-Apr-2022,07:10:00,3,8,,,,,80,15:00:00 21-Apr-2022,19,22.8,,,,Dusk,450,48,80,,,,0,,72,137,,134,,128,,120,,108,,93,,79,,71,,59,
53,"227151",227151,0.500000,Transmission,MiniPAT,21-Apr-2022,20:01:15,3,8,,,,,80,15:00:00 21-Apr-2022,19,22.8,,,,Dawn,450,48,80,,,,0,,17798,91,,108,,120,,129,,133,,137,,140,,143,,145,
54,"227151",227151,0.500000,Transmission,MiniPAT,22-Apr-2022,07:06:15,3,8,,,,,80,15:00:00 22-Apr-2022,29,16.9,,,,Dusk,450,48,80,,,,0,,6136,138,,134,,125,,115,,104,,92,,79,,66,,60,
55,"227151",227151,0.500000,Transmission,MiniPAT,22-Apr-2022,20:01:15,3,8,,,,,80,15:00:00 22-Apr-2022,29,16.9,,,,Dawn,600,80,80,,,,0,,52202,81,,100,,118,,126,,128,,133,,135,,136,,138,
56,"227151",227151,0.500000,Transmission,MiniPAT,23-Apr-2022,06:55:00,3,7,,,,,80,16:00:00 23-Apr-2022,21,18.8,,,,Dusk,600,48,80,,,,0,,47915,153,,147,,142,,134,,119,,99,,79,,66,,48,
57,"227151",227151,0.500000,Transmission,MiniPAT,23-Apr-2022,19:07:30,3,7,,,,,80,16:00:00 23-Apr-2022,21,18.8,,,,Dawn,900,48,80,,,,0,,5955,57,,63,,69,,85,,116,,140,,150,,154,,152,
