DeployID,Ptt,DepthSensor,Source,Instr,Day,Time,LocationQuality,Latitude,Longitude,Depth,DRange,Temperature,TRange,Activity,ARange
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:00:00,,,,117.5,11.25,23.8,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:10:00,,,,99.5,10.75,23.8,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:20:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:30:00,,,,217.5,22.00,20.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:40:00,,,,217.5,22.00,19.4,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,21:50:00,,,,217.5,22.00,20.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:00:00,,,,217.5,22.00,20.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:10:00,,,,217.5,22.00,20.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:20:00,,,,217.5,22.00,20.0,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:30:00,,,,117.5,11.25,23.8,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:40:00,,,,2.5,2.50,28.2,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,22:50:00,,,,50.0,5.50,25.6,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:00:00,,,,99.5,10.75,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:10:00,,,,99.5,10.75,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:20:00,,,,99.5,10.75,24.4,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:30:00,,,,145.0,20.75,23.1,0.40,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:40:00,,,,217.5,22.00,20.6,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,27-Feb-2019,23:50:00,,,,217.5,22.00,20.6,0.35,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:00:00,,,,,,22.5,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:10:00,,,,,,24.8,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:20:00,,,,,,28.1,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:30:00,,,,,,24.8,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:40:00,,,,,,23.6,0.65,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,00:50:00,,,,,,20.1,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,01:00:00,,,,,,20.1,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,01:10:00,,,,,,21.3,0.65,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,01:20:00,,,,,,16.8,0.60,,
47622,47622,0.500000,Transmission,MiniPAT,28-Feb-2019,01:30:00,,,,,,16.8,0.60,,
